row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
10," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is highly parallel processing it has a mathematical model similar to human brain which it was inspired from as human brain does computation in an extremely parallel manner similarities also lay in terminology ann is using neurons that are smallest computing unit of a network similarly to human brain,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
11," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,it is a massive parallel distributed processor made up of smaller processing units that acquire knowledge through the environment through a learning process and makes it available for used it resembles the brain in two ways - knowledge is acquired through a stimulating process in the environment - the knowledge is embedded in the synaptic links weights of the neurons,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
12," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,ann is a learning machine which is composed of neurons as units of computation the ann learns via interacting with its environment the ann has built-in capacity to dynamically adapt upon input stimulus the ann is motivated from biological brain and resembles human brain in terms of its localized representation for the inputs in terms of motor cortex the sensory stimulus to different body-parts activates local part of the brain similar to ann local representation of similar type of input,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
13," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,a neural network is a massively parallel distributed processor made up for simple processing units that has a natural propensity for storing experiential knowledge and making it available for used it resembles the brain in two respects * knowledge is acquired by the network from its environment through the learning process * interferon connection strengths known as synaptic weights are used to stor the acquired knowledge,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
14," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is a massively parallel distributed processor which consists of one or more processing unit called neurons it resembles the human brain for that it acquires knowledge from the environment through learning process and that the acquired knowledge is stored in the synapses,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
15," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,definition 1. artificial neural networks are massively distributed parallel processor 2. it is made up of small units 3. which has the propensity for storing the experiential knowledge 4. and making it available for used it resembles the brain in 2 aspects 1. similar to the brain artificial neural network does the process of learning from the environment 2. it as a pair of inter neuron links known as the synaptic weights which is used for storing the information,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
16," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massive parallel distributed processor it comprises of small processing units called neurons it learns from experiential knowledge which is then stored and can be used for making predictions it resembles human brain in 2 ways * it learns from experiential knowledge * knowledge is stored in synaptic interferon connections,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
17," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,here artificial neural network is a massively distributed parallel processor which is composed of simple processing units called neurons which have the natural propensity for storing experiential information and making it available for used it resembles the human brain in the following aspects - knowledge is acquired by the network from its environment through a learning process - synaptic links are used to store the acquired knowledge,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
18," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,ann is a learning machine which can perform complex parallel computation it has the ability to learn through the interactions withthe environment and store the learned knowledge it resembles the human brain in performing complex learning tasks acquiring information adapting to the environment and exploiting the acquired information,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
19," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a massively distributed parallel processor made up of simple processing units that have the natural propensity for storing experimental knowledge and making it available for future used it resembles the brain in the following ways 1. artificial neural networks have the ability to acquire knowledge from the environment in which they are are embedded 2. inter-neuron connection strengths called synaptic links activate each neuron during the learning process,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
20," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a massively parallel distributed processor which interacts with its surrounding environment with a propensity to store knowledge and make it available to used it resembles the brain in two aspects 1. it has the ability to learn from its environment 2. the knowledge is stored in synaptic weights,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
21," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massively distributed parallel processor containing simple processing units and has natural propensity to store experiential knowledge and use tit resembles the human brain in two aspects it gains knowledge from the environment and adapts the synaptic weight to store the knowledge,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
22," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,it is a massively parallel distributed processor consisting of simple processing units which can store experiential knowledge and make it available for used it resembles the human brain in 2 ways 1. knowledge is acquired from environment through a learning process 2. interferon connections are used to store the experiential knowledge,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
23," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is a massively parallel distributed processor that is made up of simple processing units called neurons it can replicate human brain by storing information in their weights,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
24," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is a massively parallel distributed processor with synaptic links that can able to store experimental knowledge and make it available for used it resembles human brain in two ways * knowledge is acquired by the neural network from its environment through learning process * interferon connection called synaptic links stores the acquired knowledge,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
25," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network are the network of the units that learn data from the environment and store them using synaptic weights the structure of the artificial neural network is similar to human brain it has neurons ieft the store units and the atoms called synapses which link the stored data,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
26," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massive parallel processor made up of simple processing units called neurons they are capable of storing experiential knowledge and make it available for later used similarity to human brain 1. they learn from the environment 2. they store knowledge as synaptic weight in the interferon connection,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
27," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly distributed processor which consists of several simple processing units it resembles the human brain because the processing units are neurons which are connected with weights the human brain also consists of neurons,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
28," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,a massively distributed processor consisting of single processing units that have a natural propensity of storing experimental knowledge and making it available for used,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
29," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"an artificial neural network consists of neurons which are small computation devices,and synapses the connections between the neurons this resembles the brain because it also has neurons and synapses also a artificial neural network has weights which are used to store learned features from the environment like the brain a neural network learns from the environment an artificial neural network also has an activation function which creates the output",a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
30," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly parallel computation model with learning and memory capacities similar to the brain it learns from the environment by strengthening the synapses between neurons once a task is learned it can be quickly used by reactivating those learned synapses,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
31," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly parallel working machine which consists of simple processing units neurons with are connected to each other in layers they are function approximates the brain is resembled in the architecture the processing units and the weights and how the learning process takes place and the properties of the brain fault tolerance parallel computing ...,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
32," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an ann is a massively parallel distributed leaving machine made up of small computational units computational units are connected via synapses defined by a weight it resembles the human brain in two aspects,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
33," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massively parallel distributed processor made up of simple computing units called neurons which acquires knowledge from environment through learning it resembles brainlike structure in two ways 1. it acquires knowledge through learning and experience 2. it stores knowledge in interferon connections called synapses,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
34," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"ann is huge parallel distributed processor , consist of simple processing units and which has propensity of storing experiential knowledge and making it available for used",a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1,2.0,neural_networks,neural_course,0.5
35," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is a massively parallel distributed processor made up of simple processing units which has a natural propensity to acquire knowledge from the environment and make it available for future used it resembles the human brain in following ways 1. both of them acquire knowledge from the environment 2. the neurons are connected by synapses characterized by their weights which can be adjusted,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
36," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a massively distributed parallel processor made of simple processing units it has natural propensity to store experiential knowledge and it makes the knowledge available for further used an artificial neural network uses inter neuron connections called synaptic weights to store the knowledge acquired knowledge which is very similar to how human brain works,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
37," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,ann is a massively distributed processor consisting of simple processing units called neurons these neurons in terms of ann are similar to neurons in human brain both neurons are characterized by synapses(connection links they represent connections used for data flow between neurons in both ann and human brain the knowledge is represented by its very structure and activation state of neurons,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2,2.0,neural_networks,neural_course,1.0
38,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is the simplest processing unit of a neural network which has 1. synaptic weights to store the knowledge gained 2. adder function linear combined which adds the weighted values of the input signals to produce the local field 3. an activation function which squashes the local field to a range of values $ \phi(\sum{i=0}^{n} wi dot xi $,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
39,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"mathematical model of a neuron is given as : y = $\phi(v)$ , where activation function is applied to local field(v) i = summation (w{i}x{i} + be . local field is weighted(w) sum of inputs(x) plus bias(b)","mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
40,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is an information processing unit it consists of inputs associated with weights sum of inputs and an activation function,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",1,2.0,neural_networks,neural_course,0.5
41,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,input vector ex weight matrix we net input $net=\sum x^tw$ net output $o=\phi(net)$,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",1,2.0,neural_networks,neural_course,0.5
42,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron consists of three basic components - synaptic weights the synaptic weights are connections between neurons and are adjusted through training - *squashing/activation functions the squashing functions may be non linear or linear functions that that are applied to the signals from the neurons - ladder functions the adder functions help in combining outputs from several neurons,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
43,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,and number inputs exit input i $vj$ local field $\varphi(vj)$ activation function $yj$ output $w{ji}$ weight from node i to i my = \varphi(vj)$ ve = \sum{i=0}^{n}w{ji}xi$,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
44,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"a neuron is a simple processing unit of an anna that is made up of - the synaptic links which are defines by a weights $(w1,...,wn)$ - a adder function that combines the weighted input $(wi*xi)$ plus some bias $(b)$ to the local field $(\sum{wi*wi}) +b=v$ - a activation function phi that squashes the local field to the output $(phi(v)=y)$","mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
45,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,the neuron consists of synapses/connecting link each characterised by a weight a linear combined sums up the weighted sum of inputs to a local field the local field is then passed through an activation function the result of the activation function is the output,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
46,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"a neuron is defined by the following elements - a number of input values i - a number of weights i - a bias i - an activation function $/phi$. the inputs i are multiplied with the weights and the result is summed with the bias also the bias can be used just as a weight value i and a single connection with an stable input equal to i for mathematical simplicity the resulting value known as local field (v), will be the input to the activation function the mathematical model can be summarized in the formula iv = \sum^{n}{i = i x(i)*w(i) + be my = \phi(v)$","mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
47,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron consists of a set of inputs and a bias which these inputs and redefined bias will be multiplied by a weight and then we have sum the results of all the inputs and bias multiplied by the weights which called induced field and after that we send this to an activation function which can be a linear or nonlinear function and the output of this function is the final output of our neurons,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
48,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"neuron is a simplest computation unit of a neural network that consists of input variables weights bias summation term (combiner), activation function and output variables","mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",1,2.0,neural_networks,neural_course,0.5
49,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"the neuron is the basic processing unit of a neural network and is made of three main component - weights $w1, we ...,wn$ - adder function it is the linear combination of the input and weights plus bias induced local field iv = sum wi xi + be - squashing function it is the activation function applied to the local field used to limit the output of the neurons $\phi(v)$","mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
50,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is a computational unit composed of + synapses which are stored in the form of weights $w$. these are the variables that can are dynamical. + summing function that computes the weighted sum of inputs iv = sum (wixi)$ + activation function $\phi$: gives nonlinear nature to network determines and normalize the output produced by neurons edge sigmoid function + bias another synaptic unable variable with input 1. therefore the net output of neurons $ y = sum (wixi) +b$.,"mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combiner), which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output",2,2.0,neural_networks,neural_course,1.0
