row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
10981,,216,four major steps involved in protein synthesis are as follows mana enters a ribosome. then tuna delivers amino acids to the ribosome. the mana colon matches with the tuna anti-codon. also the amino acids are joined by a condensation reaction this process is repeated until a stop code is reached,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,3,3.0,biology,ASAP_sas,1.0
10982,,216,the mana sends a message to ribosomes to send anticodons.2. the anticodons place themselves on the matching portion of the mana strand.3. the ribosomes begin to create proteins.4. the opposite ran strand of the original mana is created,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
10983,,216,"prophase, metaphasic anaphase, telophase",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10984,,216,it sends instructions for the amino acid sequence if a protein,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10985,,216,"the mana traces through the cytoplasm then enters the ribosome, then the ribosome decodes the amino acids and then the mana leaves the ribosome and the ribosome makes more of that colony",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
10986,,216,mana messenger ran where it send messages throughout the cellrrna- ribosomal ran is where ribosomes make protienstrna- transfer ran where is transfers the proteins,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10987,,216,ribsomesnucleusanaphasemoonchadrion,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10988,,216,protein synthesis is needed in your body because of the proteins the four major steps are when it occurs in the body and when your body uses the protein,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10989,,216,once mana leaves the nucleus it travels to the other cells in which the protein is started to be made by the end of the minas journey protein is formed,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10990,,216,the dna then begins to reproduce then mitosis takes place then the off spring is present,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10991,,216,the mana exits the nucleus and enters the cytoplasm of the cell.ribisome produce proteins according to the directions on the mrna.the produced proteins are arranged in the order described by the rna.they proteins go through the rough ectoplasmic reticular for further modifications,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10992,,216,when the mana leaves the nucleus it fits through the holes by virtue of being single-stranded. the mana floats around until it encounters a ribosome. the ribosome latches on to the mana with the larger portion nesting with and reading three nitrogenous bases called a colony at a time the ribosome says in semi-stasis until a tuna with the proper corresponding nitrogenous bases bumps into it the tuna is held by the ribosome until the second colon has been ready and a second tuna is bonded to by the ribosome. a peptide dehydration synthesis bond forms between the two amino acids and the initial tuna is cut loose the ribosome then moves on down the mana creating the protein coded for a strand of mana can be translated several times,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,3,3.0,biology,ASAP_sas,1.0
10993,,216,1. mitosis meiosis3. dna extraction blood transfer,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10994,,216,i mana leaves the nucleus on a dna strand.2) ribosomes produce proteins.3) ribosomes then carry the proteins to the rough ectoplasmic reticulum.4) there the proteins are synthesized,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10995,,216,once the mana leaves the nucleus it has to make another kind of ran to transfer the information to the other parts of the cells and the body the coons of the messenger ran are matched up with their coons for a transfer real the transfer ran is made and can then continue to do its job while more transfer nas are being copied then the nas can go to the ribosomes and give them the message to make more proteins,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
10996,,216,"1. the mana attaches to a ribosome, to begin protein synthesis.2. the correct amino acid attaches to the first part of the mana in the posited while in the aside another amino acid waits.3. the ribosome keeps moving until a stop colon is reached and stops",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,2,3.0,biology,ASAP_sas,0.6666666666666666
10997,,216,the mana leaves the cell cell makes protienmrna brings it back cell uses it,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10998,,216,1. mana will leave the nucleus.2. it will find a chromosome then attach to it.3. it will then go through coons before adding on to it.4.,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
10999,,216,the first major step involved in protein synthesis is mana leaving the nucleus when the mana leaves the nucleus it takes the amino acid sequence back to the protein which then results in the second major step which is passive transport passive transport brings proteins in and out of the cell the third step is the when the mitochondria is making its way to help out the other cells with the protein synthesis the last step is when the protein is making its way back to where is suppose to got resulting in protein synthesis,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11000,,216,"cells are know to use many things in cell moment such as mana they also use trna,nrna.",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11001,,216,there four major steps of protein synthesis the first is the mana going to the renal then the rena takes the information from the mana to the treat next the tuna will take the information it has and translate it lastly the tuna will take the information and make a protein,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
11002,,216,mana tell instructions to the messenger tuna makes proteins and oxygen and hydrogen,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11003,,216,"1. mana leaves the nucleus and travels to the ribosomes.2. once in the ribosomes, the mana gets turned into trna.3. the tuna is gathered by the ribosomes to see what the amino acid sequence is.4. the right things are given to the cell to make proteins",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
11004,,216,the mana is copied and the coped strand is taken to the,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11005,,216,first starting at the mana it goes to treat which transfers it to rena and then gran,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11006,,216,mana leaves the nucleus and carries instructions for amino acid sequence of a protein to the ribosomes where it helps code the amino acid and makes the protein,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
11007,,216,after the mana leaves the nucleus it takes the sequence to the cytoplasm then the rena transports it to to the treat then the tuna takes it to the opposite sequence of dna where the process is completed,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11008,,216,1. it travels to the cytoplasmic the ridosomes read the ran stranded the protein is made the possess is repeated,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11009,,216,sugarcarbondyoxides,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11010,,216,mana diffusion energy sunlight protein leaving the cell,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11011,,216,1. leaving spreading in body attending to your body supplies minerals to body,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11012,,216,the mana will arrive at the ribosome with a message to make proteins the proteins will begin to duplicate its chromosomes then the outer membrane will reform and it will have made two new proteins then tuna will transfer the newly split proteins to wherever they are needed,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
11013,,216,it moves to treat then it moves to transcription,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11014,,216,mutationdiversionmrnaduplication,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11015,,216,mana travels to give amino acids to tuna which then transfers the information to a ribosome where it is then turned into a protein and last the protein is joined with others to make a strand of dna,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11016,,216,propose metaphasic anaphase telephone,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
11017,,216,first a strand of mana leaves the nucleus out into the cell once outside the mana arrives at the ribosome. tuna then arrives with an amino acid containing a nucleotide sequence called a colony these coons are sequenced and once the end of the sequence is reached the protein synthesis ends until a new protein is needed,first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,1,3.0,biology,ASAP_sas,0.3333333333333333
11018,,216,"prophesy metaphasic anaphas, and telaphas.",first the mana attaches to a ribosome and then the ribosome reads the mana in segments of three called coons for each colony there is a complementary amino acid secondly tuna picks up the needed amino acids and brings them to the ribosome. third the amino acids attach to each other and form a chain of amino acids according to the way in which the coons are read on the mana strand by the ribosome. the chain continues to form until the ribosome reaches the stop colon on the mana strand lastly the ribosome disconnects from the mana strand and the protein is released to perform its job in the cell,0,3.0,biology,ASAP_sas,0.0
