row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
12,What is the role of a prototype program in problem solving?,131,to lay out the basics and give you a starting point in the actual problem solving,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
13,What is the role of a prototype program in problem solving?,131,to simulate problem solving for parts of the problem,to simulate the behaviour of portions of the desired software product,4,5.0,science,texas,0.8
14,What is the role of a prototype program in problem solving?,131,a prototype program provides a basic groundwork from which to further enhance and improve a solution to a problem,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
15,What is the role of a prototype program in problem solving?,131,a prototype program is a part of the specification phase of software problem solving it's employed to illustrate how the key problem or problems will be solved in a program and sometimes serves as a base program to expand upon,to simulate the behaviour of portions of the desired software product,4,5.0,science,texas,0.8
16,What is the role of a prototype program in problem solving?,131,program that simulates the behavior of portions of the desired software product,to simulate the behaviour of portions of the desired software product,5,5.0,science,texas,1.0
17,What is the role of a prototype program in problem solving?,131,it provides a limited proof of concept to verify with the client before actually programming the whole application,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
18,What is the role of a prototype program in problem solving?,131,it tests the main function of the program while leaving out the finer details,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
19,What is the role of a prototype program in problem solving?,131,to get early feedback from users in early stages of development to show users a first idea of what the program will do/look like to make sure the program will meet requirements before intense programming begins,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
20,What is the role of a prototype program in problem solving?,131,it simulates the behavior of portions of the desired software product,to simulate the behaviour of portions of the desired software product,5,5.0,science,texas,1.0
21,What is the role of a prototype program in problem solving?,131,it simulates the behavior of portions of the desired software product,to simulate the behaviour of portions of the desired software product,5,5.0,science,texas,1.0
22,What is the role of a prototype program in problem solving?,131,a prototype program is used in problem solving to collect data for the problem,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
23,What is the role of a prototype program in problem solving?,131,to ease the understanding of problem under discussion and to ease the understanding of the program itself,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
24,What is the role of a prototype program in problem solving?,131,it simulates the behavior of portions of the desired software product,to simulate the behaviour of portions of the desired software product,5,5.0,science,texas,1.0
25,What is the role of a prototype program in problem solving?,131,the role of a prototype program is to help spot key problems that may arise during the actual programing,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
26,What is the role of a prototype program in problem solving?,131,the prototype program gives a general idea of what the end product will do without the time and effort to write out the entire program,to simulate the behaviour of portions of the desired software product,3,5.0,science,texas,0.6
27,What is the role of a prototype program in problem solving?,131,to show that a certain part of the program works as it is supposed to,to simulate the behaviour of portions of the desired software product,3,5.0,science,texas,0.6
28,What is the role of a prototype program in problem solving?,131,prototype programming is an approach to programming that enables one to take an organized approach to developing an effective program with minimal errors and a strategic pattern when solving a problem idea book gave an example of a costumer withdrawing money from a bank the approach that was taking on a pseudo code level during the ooa/design lil before proceeding into creating a solution,to simulate the behaviour of portions of the desired software product,2,5.0,science,texas,0.4
29,What stages in the software life cycle are influenced by the testing stage?,132,refining and possibly the design if the testing phase reveals problems in the design production can be affected if the program is unworkable in its current form which will lead to a later production time than originally estimated also affects coding because after testing you may need to rewrite the code for the program to remove errors,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
30,What stages in the software life cycle are influenced by the testing stage?,132,the implementation phase and the maintenance phase are effected,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
31,What stages in the software life cycle are influenced by the testing stage?,132,verification coding refining the solution and maintenance are all influenced by the testing stage,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
32,What stages in the software life cycle are influenced by the testing stage?,132,in up the stages in the software life cycle are influenced by the testing stage is elaboration phase refined project vision operative development of core system development of system requirements more accurate time and cost estimates construction phase operative development of remaining system transition phase-testing and deployment of the system,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,3,5.0,science,texas,0.6
33,What stages in the software life cycle are influenced by the testing stage?,132,refining the solution production and maintenance are all influenced by the testing stage,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,3,5.0,science,texas,0.6
34,What stages in the software life cycle are influenced by the testing stage?,132,elaboration construction and transition are all affected by testing,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
35,What stages in the software life cycle are influenced by the testing stage?,132,refining production maintenance,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
36,What stages in the software life cycle are influenced by the testing stage?,132,refining the solution,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
37,What stages in the software life cycle are influenced by the testing stage?,132,name,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
38,What stages in the software life cycle are influenced by the testing stage?,132,refining and coding,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,5,5.0,science,texas,1.0
39,What stages in the software life cycle are influenced by the testing stage?,132,the second half of the elaboration phase construction phase and the transition phase,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
40,What stages in the software life cycle are influenced by the testing stage?,132,the refining step the production step and the maintenance stage,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
41,What stages in the software life cycle are influenced by the testing stage?,132,elaboration construction transition,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
42,What stages in the software life cycle are influenced by the testing stage?,132,refining,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,3,5.0,science,texas,0.6
43,What stages in the software life cycle are influenced by the testing stage?,132,the testing stage has a direct influence on the final version of a program being as it is the debugging and finalization of a software revision,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
44,What stages in the software life cycle are influenced by the testing stage?,132,directly refining coding because refining is right before the testing phase and coding is right after the testing phase indirectly production maintenance because refining occurs before these last two stages in the software life cycle,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,5,5.0,science,texas,1.0
45,What stages in the software life cycle are influenced by the testing stage?,132,testing refining production and maintenance,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
46,What stages in the software life cycle are influenced by the testing stage?,132,depending on how the work is done testing is spread throughout the process as to prevent errors from showing up later on due to lack of foresight,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
47,What stages in the software life cycle are influenced by the testing stage?,132,elaboration construction and transition,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
48,What stages in the software life cycle are influenced by the testing stage?,132,all stages are influenced except setting the program requirements if a test fails it can change the whole design implementation etc of a program as well as the final outcome,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
49,What stages in the software life cycle are influenced by the testing stage?,132,refining production and maintenance,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,3,5.0,science,texas,0.6
50,What stages in the software life cycle are influenced by the testing stage?,132,coding and refining,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,5,5.0,science,texas,1.0
51,What stages in the software life cycle are influenced by the testing stage?,132,refining production maintenance,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
52,What stages in the software life cycle are influenced by the testing stage?,132,removing logical errors testing for valid data random data and actual data,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,1,5.0,science,texas,0.2
53,What stages in the software life cycle are influenced by the testing stage?,132,i specification i design i risk analysis i verification i coding i testing i refining i production i maintenance,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
54,What stages in the software life cycle are influenced by the testing stage?,132,refining stage production stage and maintenance stage,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,4,5.0,science,texas,0.8
55,What stages in the software life cycle are influenced by the testing stage?,132,testing could affect all parts of the life cycle it could make you go back to specification if it does not test well,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
56,What stages in the software life cycle are influenced by the testing stage?,132,coding,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,3,5.0,science,texas,0.6
57,What stages in the software life cycle are influenced by the testing stage?,132,the individual components and steps such as analysis design and implementing code as well as the entire system are tested for execution of the requirements identified during the analysis stage idea main output,the testing stage can influence both the coding stage phase i and the solution refinement stage phase i,2,5.0,science,texas,0.4
58,What are the main advantages associated with object-oriented programming?,133,"modularability, the ability to reuse parts of the program later in another program sometimes with completely different goals for the program also it makes it easier to debug code by dividing up the code into classes that each do a specific job and when the program fails at one job you only have one class to debug good for security purposes because it allows you to let someone use a program which sorts lists without having to give them access to the source code also allows you to use inheritance and polymorphism.",abstraction and reusability.,4,5.0,science,texas,0.8
59,What are the main advantages associated with object-oriented programming?,133,this type of programming is more flexible making it easier to add and modify the program it is also a type of a fail safe program you check each individual module this eliminates redundant code and makes the program easier to read for other programmers when debugging the program it is easier to track down the source of a problem within a module rather than a 2 million line program,abstraction and reusability.,5,5.0,science,texas,1.0
60,What are the main advantages associated with object-oriented programming?,133,the main advantages to object-oriented programming are that existing classes can be reused and program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
61,What are the main advantages associated with object-oriented programming?,133,the advantages is that oop allows us to build classes of objects three principles that make up oop are encapsulation- objects combine data and operations inheritance classes can inherit properties from other classes polymorphism- objects can determine appropriate operations at execution time,abstraction and reusability.,2,5.0,science,texas,0.4
62,What are the main advantages associated with object-oriented programming?,133,some advantages are existing classes can be reused and program maintenance and verification are easier to accomplish,abstraction and reusability.,4,5.0,science,texas,0.8
63,What are the main advantages associated with object-oriented programming?,133,object oriented programming allows programmers to use an object with classes that can be changed and manipulated while not affecting the entire object at once the classes all hold attributes that affect the object,abstraction and reusability.,1,5.0,science,texas,0.2
64,What are the main advantages associated with object-oriented programming?,133,"reusable components extensibility, maintainability, it reduces large problems into smaller more manageable problems",abstraction and reusability.,4,5.0,science,texas,0.8
65,What are the main advantages associated with object-oriented programming?,133,encapsulation-objects combine data and operations inheritance classes can inherit properties from other classes polymorphism- objects can determine appropriate operations at execution time,abstraction and reusability.,2,5.0,science,texas,0.4
66,What are the main advantages associated with object-oriented programming?,133,name,abstraction and reusability.,3,5.0,science,texas,0.6
67,What are the main advantages associated with object-oriented programming?,133,re-usability and ease of maintenance,abstraction and reusability.,4,5.0,science,texas,0.8
68,What are the main advantages associated with object-oriented programming?,133,one of the main advantages is you can hide inner details a technique known by encapsulation. objects combine the data and operations but you cannot see how it works another advantage is you can reuse classes that have been defined earlier in the program a method known as inheritance finally another advantage is objects can determine appropriate operations at execution time a technique known as polymorphism.,abstraction and reusability.,5,5.0,science,texas,1.0
69,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused and program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
70,What are the main advantages associated with object-oriented programming?,133,using different modules allows for easier debugging,abstraction and reusability.,2,5.0,science,texas,0.4
71,What are the main advantages associated with object-oriented programming?,133,"data encapsulation concept,the use of functions or methods to manipulate data",abstraction and reusability.,4,5.0,science,texas,0.8
72,What are the main advantages associated with object-oriented programming?,133,modular reusable code allowing faster deployment of solutions and a more general view of a solution,abstraction and reusability.,4,5.0,science,texas,0.8
73,What are the main advantages associated with object-oriented programming?,133,coding and debugging programs are usually easier as either the compiler will specify the object that is working incorrectly or the function an object was assigned to will be easier to identify the code itself also looks more organized and is easier to read and will help to avoid redundant coding post-programming maintenance is also easier also modules can be reused several times in other programs without too much hassle abstraction is the art of breaking down one big problem into smaller simpler problems and solving them many of the smaller problems are shared between unique complex problems and creating modules to these solve these smaller repeated problems can save time when you encounter them again,abstraction and reusability.,5,5.0,science,texas,1.0
74,What are the main advantages associated with object-oriented programming?,133,variables can remain private the code is easily modified and reusable as well as easily implemented not to mention easier to read and follow along as an observer,abstraction and reusability.,4,5.0,science,texas,0.8
75,What are the main advantages associated with object-oriented programming?,133,data abstraction and control... it is possible to isolate elements from other elements a lot easier and prevent tampering of data,abstraction and reusability.,4,5.0,science,texas,0.8
76,What are the main advantages associated with object-oriented programming?,133,encapsulation - objects use operations without knowing how the operation works inheritance - cuts redundancy by reusing earlier classes polymorphic - objects select the correct operation to use in the situation,abstraction and reusability.,4,5.0,science,texas,0.8
77,What are the main advantages associated with object-oriented programming?,133,they make it easier to reuse and adapt previously written code and they separate complex programs into smaller easier to understand classes,abstraction and reusability.,4,5.0,science,texas,0.8
78,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
79,What are the main advantages associated with object-oriented programming?,133,existing classes can be fused program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
80,What are the main advantages associated with object-oriented programming?,133,the main advantages to object-oriented programming is data abstraction easier maintenance and re-usability.,abstraction and reusability.,5,5.0,science,texas,1.0
81,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused program maintenance and verification are easy,abstraction and reusability.,4,5.0,science,texas,0.8
82,What are the main advantages associated with object-oriented programming?,133,i existing classes can be reused i program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
83,What are the main advantages associated with object-oriented programming?,133,information can be hidden it is easier to debug programming is easier and more manageable,abstraction and reusability.,4,5.0,science,texas,0.8
84,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
85,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused program maintenance and verification are easier,abstraction and reusability.,4,5.0,science,texas,0.8
86,What are the main advantages associated with object-oriented programming?,133,well for one encapsulation the values of the variables inside an object are private unless methods are written to pass info outside of the object as well as inheritance where each sunglass inherits all variables and methods of its super class example in the book included ob clock and how ob alarm would still use clock from the first class,abstraction and reusability.,4,5.0,science,texas,0.8
87,Where do C++ programs begin to execute?,134,at function hint main ()’,at the main function,5,5.0,science,texas,1.0
88,Where do C++ programs begin to execute?,134,the function main().,at the main function,5,5.0,science,texas,1.0
89,Where do C++ programs begin to execute?,134,can programs begin to execute in the main method,at the main function,5,5.0,science,texas,1.0
90,Where do C++ programs begin to execute?,134,a can program will begin to execute at the main function,at the main function,5,5.0,science,texas,1.0
91,Where do C++ programs begin to execute?,134,they begin in the main function,at the main function,5,5.0,science,texas,1.0
92,Where do C++ programs begin to execute?,134,int main,at the main function,5,5.0,science,texas,1.0
93,Where do C++ programs begin to execute?,134,main method,at the main function,5,5.0,science,texas,1.0
94,Where do C++ programs begin to execute?,134,in the testing phase,at the main function,0,5.0,science,texas,0.0
95,Where do C++ programs begin to execute?,134,name,at the main function,5,5.0,science,texas,1.0
96,Where do C++ programs begin to execute?,134,main,at the main function,5,5.0,science,texas,1.0
97,Where do C++ programs begin to execute?,134,they begin to execute at the function main().,at the main function,5,5.0,science,texas,1.0
98,Where do C++ programs begin to execute?,134,the main method,at the main function,5,5.0,science,texas,1.0
99,Where do C++ programs begin to execute?,134,at the root,at the main function,2,5.0,science,texas,0.4
100,Where do C++ programs begin to execute?,134,in the main function,at the main function,5,5.0,science,texas,1.0
101,Where do C++ programs begin to execute?,134,can programs begin execution at main,at the main function,5,5.0,science,texas,1.0
102,Where do C++ programs begin to execute?,134,in the main function..?,at the main function,5,5.0,science,texas,1.0
103,Where do C++ programs begin to execute?,134,"at the ""main()"" function",at the main function,5,5.0,science,texas,1.0
104,Where do C++ programs begin to execute?,134,the main function,at the main function,5,5.0,science,texas,1.0
105,Where do C++ programs begin to execute?,134,the function main,at the main function,5,5.0,science,texas,1.0
106,Where do C++ programs begin to execute?,134,after loading the required include statements and libraries the main method begins the execution,at the main function,5,5.0,science,texas,1.0
107,Where do C++ programs begin to execute?,134,main function,at the main function,5,5.0,science,texas,1.0
108,Where do C++ programs begin to execute?,134,main,at the main function,5,5.0,science,texas,1.0
109,Where do C++ programs begin to execute?,134,can programs begin execution at the main function,at the main function,5,5.0,science,texas,1.0
110,Where do C++ programs begin to execute?,134,at main,at the main function,5,5.0,science,texas,1.0
111,Where do C++ programs begin to execute?,134,they being to excuse at main,at the main function,5,5.0,science,texas,1.0
112,Where do C++ programs begin to execute?,134,at the main function int main i,at the main function,5,5.0,science,texas,1.0
113,Where do C++ programs begin to execute?,134,can programs begin execution at the main function,at the main function,5,5.0,science,texas,1.0
114,Where do C++ programs begin to execute?,134,in the main function,at the main function,5,5.0,science,texas,1.0
115,Where do C++ programs begin to execute?,134,within the main function,at the main function,5,5.0,science,texas,1.0
116,What is a variable?,135,variable can be a integer or a string in a program,a location in memory that can store a value,2,5.0,science,texas,0.4
117,What is a variable?,135,in programming a structure that holds data and is uniquely named by the programmer it holds the data assigned to it until a new value is assigned or the program is finished,a location in memory that can store a value,4,5.0,science,texas,0.8
118,What is a variable?,135,a variable is a location in memory where a value can be stored,a location in memory that can store a value,5,5.0,science,texas,1.0
119,What is a variable?,135,variable is a location in the computer's memory in which a value can be stored and later can retrieve that value,a location in memory that can store a value,5,5.0,science,texas,1.0
120,What is a variable?,135,a variable is a location in the computer's memory where a value can be stored for use by a program each variable has a name a value a type and a size,a location in memory that can store a value,5,5.0,science,texas,1.0
121,What is a variable?,135,a named object that can hold a numerical or letter value,a location in memory that can store a value,4,5.0,science,texas,0.8
122,What is a variable?,135,it's a symbol or name for a value/number. example 'a_used_number' can stand for any given number and the programmer can refer to that number by using the variable name,a location in memory that can store a value,4,5.0,science,texas,0.8
123,What is a variable?,135,a variable is a location in the computers memory where a value can be stored for use by a program,a location in memory that can store a value,5,5.0,science,texas,1.0
124,What is a variable?,135,name,a location in memory that can store a value,4,5.0,science,texas,0.8
125,What is a variable?,135,a block of memory that holds a specific type of data,a location in memory that can store a value,5,5.0,science,texas,1.0
126,What is a variable?,135,it is a location in the computer's memory where it can be stored for use by a program,a location in memory that can store a value,5,5.0,science,texas,1.0
127,What is a variable?,135,a location in memory where value can be stored,a location in memory that can store a value,5,5.0,science,texas,1.0
128,What is a variable?,135,a value/word that can assume any of a set of values,a location in memory that can store a value,3,5.0,science,texas,0.6
129,What is a variable?,135,a pointer to a location in memory,a location in memory that can store a value,4,5.0,science,texas,0.8
130,What is a variable?,135,a variable is the memory address for a specific type of stored data or from a mathematical perspective a symbol representing a fixed definition with changing values,a location in memory that can store a value,5,5.0,science,texas,1.0
131,What is a variable?,135,a variable is a value that is subject to change in a computer's memory that can be used by programs programs can change the value of the variable and recall it later or act on it directly,a location in memory that can store a value,5,5.0,science,texas,1.0
132,What is a variable?,135,a symbol that stands in for a value that may or may not change depending on the program,a location in memory that can store a value,4,5.0,science,texas,0.8
133,What is a variable?,135,"a placeholder to hold information used in the program... for example int can hold i i i i 68, 72, 256, etc float can hold 1.54, 55.55, 1.24, 5.657, 8.8123, et char can hold a be ca do e fu i i i i pa etc",a location in memory that can store a value,4,5.0,science,texas,0.8
134,What is a variable?,135,a stored value used by the program,a location in memory that can store a value,4,5.0,science,texas,0.8
135,What is a variable?,135,a way to store different values into the program such as numbers words letters etc,a location in memory that can store a value,4,5.0,science,texas,0.8
136,What is a variable?,135,an object with a location in memory where value can be stored,a location in memory that can store a value,4,5.0,science,texas,0.8
137,What is a variable?,135,location in memory where a value can be stored,a location in memory that can store a value,5,5.0,science,texas,1.0
138,What is a variable?,135,a variable is an object where data is stored,a location in memory that can store a value,4,5.0,science,texas,0.8
139,What is a variable?,135,location in memory where a value can be stored,a location in memory that can store a value,5,5.0,science,texas,1.0
140,What is a variable?,135,it is a location in memory where value can be stored,a location in memory that can store a value,5,5.0,science,texas,1.0
141,What is a variable?,135,a variable is the location in a computer's memory where a value can be stored for use by a program,a location in memory that can store a value,5,5.0,science,texas,1.0
142,What is a variable?,135,a variable is a location in a computers memory where a value can be stored for use by a program,a location in memory that can store a value,5,5.0,science,texas,1.0
143,What is a variable?,135,a location in memory where data can be stored and retrieved,a location in memory that can store a value,5,5.0,science,texas,1.0
144,What is a variable?,135,is a method or identifier i would say we use to bind a data object to memory location which is then stored in a location that can be accessed when and manipulated later when the variable name is called,a location in memory that can store a value,5,5.0,science,texas,1.0
145,Where are variables declared in a C++ program?,136,they can be declared right before they are used but it is a good practice to declare them at the beginning of the program and label what they are food,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
146,Where are variables declared in a C++ program?,136,in the function main before using the variable,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,3,5.0,science,texas,0.6
147,Where are variables declared in a C++ program?,136,local variables are declared inside the method or function they will be used in at the beginning of the method global variables are declared outside of any function or method generally before functions are defined,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,5,5.0,science,texas,1.0
148,Where are variables declared in a C++ program?,136,variables are declared where ever it is defined either inside a block locally or outside a block globally,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
149,Where are variables declared in a C++ program?,136,variables are declared before they are actually used they can be declared before main to use globally,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
150,Where are variables declared in a C++ program?,136,"for good programing practice they should be declared before main(), but should at least be declared before they are used",variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
151,Where are variables declared in a C++ program?,136,they can be declared globally just before the main method but also outside of it)... or variables can be subject to only the method they're scoped within but would still be declared at the beginning of that method but inside of it,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,5,5.0,science,texas,1.0
152,Where are variables declared in a C++ program?,136,local variables are declared inside the method while global variables are declared in the body,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,5,5.0,science,texas,1.0
153,Where are variables declared in a C++ program?,136,name,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
154,Where are variables declared in a C++ program?,136,globally for an entire program and locally for individual functions including for statements,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
155,Where are variables declared in a C++ program?,136,they are usually declared at the beginning before they can be used in the program they always contain a name and a data type,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,3,5.0,science,texas,0.6
156,Where are variables declared in a C++ program?,136,inside the method,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
157,Where are variables declared in a C++ program?,136,at the top,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
158,Where are variables declared in a C++ program?,136,global variables are declared in the body of the code local variables are declared in the function they are to be used unless the function is being passed a variable variables should always be declared before used,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,5,5.0,science,texas,1.0
159,Where are variables declared in a C++ program?,136,variables are usually declared at the beginning of a module of can code,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
160,Where are variables declared in a C++ program?,136,in the main function usually at the top of code they can be declared almost anywhere but must be declared before the code can use or act upon them,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
161,Where are variables declared in a C++ program?,136,in the very beginning of the program before the main starts,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
162,Where are variables declared in a C++ program?,136,"in the declaration of functions for statements and while statements in the body of if for while do while statements in namespaces, headers etc ( almost anywhere ) anywhere in the program as long as it is on it's own line",variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
163,Where are variables declared in a C++ program?,136,after declaration of the variables data type,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,1,5.0,science,texas,0.2
164,Where are variables declared in a C++ program?,136,anywhere in the code can be at the top or in the middle of the code or anywhere,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,3,5.0,science,texas,0.6
165,Where are variables declared in a C++ program?,136,before they are used,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
166,Where are variables declared in a C++ program?,136,anywhere in the same scope before they are used,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
167,Where are variables declared in a C++ program?,136,variables can be declared in classes and methods,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
168,Where are variables declared in a C++ program?,136,inside the function scope and outside of the function scope in case of global variables,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,5,5.0,science,texas,1.0
169,Where are variables declared in a C++ program?,136,global variables are declared in the main function local variables are declared in any other function,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
170,Where are variables declared in a C++ program?,136,variables are usually declared at the very beginning of a can program but can be declared any in the program as long as they appear before they are called upon,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
171,Where are variables declared in a C++ program?,136,variables are declared in the main function before any operation is attempted with the variables,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,2,5.0,science,texas,0.4
172,Where are variables declared in a C++ program?,136,anywhere but where you declare them depends on where you want them to be accessible their scope,variables can be declared anywhere in a program they can be declared inside a function local variables or outside the functions global variables,4,5.0,science,texas,0.8
