row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
10,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['artificial', 'neural', 'network', 'is', 'highly', 'parralel', 'processing', 'it', 'ha', 'a', 'mathematical', 'model', 'similar', 'to', 'human', 'brain', 'which', 'it', 'wa', 'inspired', 'from', 'a', 'human', 'brain', 'doe', 'computation', 'in', 'an', 'extremely', 'parallel', 'manner', 'similarity', 'also', 'lay', 'in', 'terminology', 'ann', 'is', 'using', 'neuron', 'that', 'are', 'smallest', 'computing', 'unit', 'of', 'a', 'network', 'similarly', 'to', 'human', 'brain']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",1,2,neural_networks,neural_course
11,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['it', 'is', 'a', 'massive', 'parallel', 'distributed', 'processor', 'made', 'up', 'of', 'smaller', 'processing', 'unit', 'that', 'aquire', 'knowledge', 'through', 'the', 'environmnet', 'through', 'a', 'learning', 'process', 'and', 'make', 'it', 'available', 'for', 'use', 'it', 'resembles', 'the', 'brain', 'in', 'two', 'way', 'knowledge', 'is', 'aquired', 'through', 'a', 'stimulating', 'process', 'in', 'the', 'environment', 'the', 'knowledge', 'is', 'embedded', 'in', 'the', 'synaptic', 'link', 'weight', 'of', 'the', 'neuron']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
12,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['ann', 'is', 'a', 'learning', 'machine', 'which', 'is', 'composed', 'of', 'neuron', 'a', 'unit', 'of', 'computation', 'the', 'ann', 'learns', 'via', 'interacting', 'with', 'it', 'environment', 'the', 'ann', 'ha', 'builtin', 'capacity', 'to', 'dynamically', 'adapt', 'upon', 'input', 'stimulus', 'the', 'ann', 'is', 'motivated', 'from', 'biological', 'brain', 'and', 'resembles', 'human', 'brain', 'in', 'term', 'of', 'it', 'localized', 'representation', 'for', 'the', 'input', 'in', 'term', 'of', 'motor', 'cortex', 'the', 'sensory', 'stimulus', 'to', 'diffrent', 'bodyparts', 'activates', 'local', 'part', 'of', 'the', 'brain', 'similar', 'to', 'ann', 'local', 'representation', 'of', 'similar', 'type', 'of', 'input']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
13,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'prcoessor', 'made', 'up', 'for', 'simple', 'processing', 'unit', 'that', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'and', 'making', 'it', 'available', 'for', 'use', 'it', 'resembles', 'the', 'brain', 'in', 'two', 'respect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'the', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'stor', 'the', 'acquired', 'knowledge']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
14,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['artificial', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'consists', 'of', 'one', 'or', 'more', 'processing', 'unit', 'called', 'neuron', 'it', 'resembles', 'the', 'human', 'brain', 'for', 'that', 'it', 'acquires', 'knowledge', 'from', 'the', 'environment', 'through', 'learning', 'process', 'and', 'that', 'the', 'acquired', 'knowledge', 'is', 'stored', 'in', 'the', 'synapsis']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
15,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['definition', '1', 'artificial', 'neural', 'network', 'are', 'massively', 'distributed', 'parallel', 'processor', '2', 'it', 'is', 'made', 'up', 'of', 'small', 'unit', '3', 'which', 'ha', 'the', 'propensity', 'for', 'storing', 'the', 'experential', 'knowledge', '4', 'and', 'making', 'it', 'available', 'for', 'use', 'it', 'resembles', 'the', 'brain', 'in', '2', 'aspect', '1', 'similar', 'to', 'the', 'brain', 'artificial', 'neural', 'network', 'doe', 'the', 'process', 'of', 'learning', 'from', 'the', 'environment', '2', 'it', 'a', 'a', 'pair', 'of', 'inter', 'neuron', 'link', 'known', 'a', 'the', 'synaptic', 'weight', 'which', 'is', 'used', 'for', 'storing', 'the', 'information']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
16,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['artificial', 'neural', 'network', 'is', 'massive', 'parallely', 'distributed', 'processor', 'it', 'comprises', 'of', 'small', 'processing', 'unit', 'called', 'neuron', 'it', 'learns', 'from', 'experiencial', 'knowledge', 'which', 'is', 'then', 'stored', 'and', 'can', 'be', 'used', 'for', 'making', 'prediction', 'it', 'resembles', 'human', 'brain', 'in', '2', 'way', 'it', 'learns', 'from', 'experiencial', 'knowledge', 'knowledge', 'is', 'stored', 'in', 'synaptic', 'interneuron', 'connection']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
17,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['here', 'artificial', 'neural', 'network', 'is', 'a', 'massively', 'distributed', 'parallel', 'processor', 'which', 'is', 'composed', 'of', 'simple', 'processing', 'unit', 'called', 'neuron', 'which', 'have', 'the', 'natural', 'propensity', 'for', 'storing', 'experiential', 'information', 'and', 'making', 'it', 'available', 'for', 'use', 'it', 'resembles', 'the', 'human', 'brain', 'in', 'the', 'following', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'synaptic', 'link', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
18,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['ann', 'is', 'a', 'learning', 'machine', 'which', 'can', 'perform', 'complex', 'parallel', 'computation', 'it', 'ha', 'the', 'ability', 'to', 'learn', 'through', 'the', 'interaction', 'withthe', 'environment', 'and', 'store', 'the', 'learned', 'knowedge', 'it', 'resembles', 'the', 'human', 'brain', 'in', 'performing', 'complex', 'learning', 'task', 'acquiring', 'information', 'apadpting', 'to', 'the', 'environment', 'and', 'exploiting', 'the', 'acquired', 'information']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
19,"['give', 'a', 'definition', 'for', 'the', 'term', 'artificial', 'neural', 'network', 'and', 'mention', 'how', 'it', 'resembles', 'the', 'human', 'brain']",222,"['an', 'artificial', 'neural', 'network', 'is', 'a', 'massively', 'distributed', 'parallel', 'processor', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'that', 'have', 'the', 'natural', 'propensity', 'for', 'storing', 'experiental', 'knowledge', 'and', 'making', 'it', 'available', 'for', 'future', 'use', 'it', 'resembles', 'the', 'brain', 'in', 'the', 'following', 'way', '1', 'artificial', 'neural', 'network', 'have', 'the', 'ability', 'to', 'acquire', 'knowledge', 'from', 'the', 'environment', 'in', 'which', 'they', 'are', 'are', 'embedded', '2', 'interneuron', 'connection', 'strenghts', 'called', 'synaptic', 'link', 'activate', 'each', 'neuron', 'during', 'the', 'learning', 'process']","['a', 'neural', 'network', 'is', 'a', 'massively', 'parallel', 'distributed', 'processor', 'which', 'is', 'made', 'up', 'of', 'simple', 'processing', 'unit', 'it', 'ha', 'a', 'natural', 'propensity', 'for', 'storing', 'experiential', 'knowledge', 'neural', 'network', 'resemble', 'the', 'brain', 'in', 'two', 'aspect', 'knowledge', 'is', 'acquired', 'by', 'the', 'network', 'from', 'it', 'environment', 'through', 'a', 'learning', 'process', 'interneuron', 'connection', 'strength', 'known', 'a', 'synaptic', 'weight', 'are', 'used', 'to', 'store', 'the', 'acquired', 'knowledge']",2,2,neural_networks,neural_course
