row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
14,What is the role of a prototype program in problem solving?,131,A prototype program provides a basic groundwork from which to further enhance and improve a solution to a problem.,To simulate the behaviour of portions of the desired software product.,2.0,5.0,science,texas
15,What is the role of a prototype program in problem solving?,131,"A prototype program is a part of the Specification phase of Software Problem Solvin.  It's employed to illustrate how the key problem or problems will be solved in a program, and sometimes serves as a base program to expand upon.",To simulate the behaviour of portions of the desired software product.,4.5,5.0,science,texas
16,What is the role of a prototype program in problem solving?,131,Program that simulates the behavior of portions of the desired software product,To simulate the behaviour of portions of the desired software product.,5.0,5.0,science,texas
17,What is the role of a prototype program in problem solving?,131,it provides a limited proof of concept to verify with the client before actually programming the whole application.,To simulate the behaviour of portions of the desired software product.,2.0,5.0,science,texas
18,What is the role of a prototype program in problem solving?,131,It tests the main function of the program while leaving out the finer details.,To simulate the behaviour of portions of the desired software product.,2.0,5.0,science,texas
19,What is the role of a prototype program in problem solving?,131,To get early feedback from users in early stages of development.  To show users a first idea of what the program will do/look like.  To make sure the program will meet requirements before intense programming begins.,To simulate the behaviour of portions of the desired software product.,2.5,5.0,science,texas
20,What is the role of a prototype program in problem solving?,131,it simulates the behavior of portions of the desired software product,To simulate the behaviour of portions of the desired software product.,5.0,5.0,science,texas
21,What is the role of a prototype program in problem solving?,131,It simulates the behavior of portions of the desired software product.,To simulate the behaviour of portions of the desired software product.,5.0,5.0,science,texas
22,What is the role of a prototype program in problem solving?,131,A prototype program is used in problem solving to collect data for the problem.,To simulate the behaviour of portions of the desired software product.,1.5,5.0,science,texas
23,What is the role of a prototype program in problem solving?,131,To ease the understanding of problem under discussion and to ease the understanding of the program itself,To simulate the behaviour of portions of the desired software product.,2.5,5.0,science,texas
24,What is the role of a prototype program in problem solving?,131,it simulates the behavior of portions of the desired software product,To simulate the behaviour of portions of the desired software product.,5.0,5.0,science,texas
25,What is the role of a prototype program in problem solving?,131,The role of a prototype program is to help spot key problems that may arise during the actual programing.,To simulate the behaviour of portions of the desired software product.,2.0,5.0,science,texas
26,What is the role of a prototype program in problem solving?,131,"the prototype program gives a general idea of what the end product will do,   without the time and effort to write out the entire program.",To simulate the behaviour of portions of the desired software product.,3.0,5.0,science,texas
27,What is the role of a prototype program in problem solving?,131,to show that a certain part of the program works as it is supposed to,To simulate the behaviour of portions of the desired software product.,3.0,5.0,science,texas
28,What is the role of a prototype program in problem solving?,131,"Prototype programming is an approach to programming that enables one to take an organized approach to developing an effective program with minimal errors and a strategic pattern when solving a problem. i.e. book gave an example of a costumer withdrawing money from a bank, the approach that was taking on a pseudo code level during the OOA/Design lvl before proceeding into creating a solution. ",To simulate the behaviour of portions of the desired software product.,2.5,5.0,science,texas
29,What stages in the software life cycle are influenced by the testing stage?,132,Refining and possibly the design if the testing phase reveals problems in the design. Production can be affected if the program is unworkable in its current form which will lead to a later production time than originally estimated. Also affects coding because after testing you may need to rewrite the code for the program to remove errors.,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
30,What stages in the software life cycle are influenced by the testing stage?,132,The implementation phase and the maintenance phase are effected,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),4.0,5.0,science,texas
31,What stages in the software life cycle are influenced by the testing stage?,132,"Verification, coding, refining the solution and maintenance are all influenced by the testing stage.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),4.5,5.0,science,texas
32,What stages in the software life cycle are influenced by the testing stage?,132,"In RUP the stages in the software life cycle are influenced by the testing stage is:  Elaboration phase- refined progject vision, iterative devilopment of core system, development of system requirements, more accurate time and cost estimates.  Construction phase- iterative development of remaining system.  Transition phase-testing and deployment of the system.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.0,5.0,science,texas
33,What stages in the software life cycle are influenced by the testing stage?,132,"Refining the solution, Production and Maintenance are all influenced by the Testing stage. ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.0,5.0,science,texas
34,What stages in the software life cycle are influenced by the testing stage?,132,"Elaboration, Construction, and Transition are all affected by testing",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.0,5.0,science,texas
35,What stages in the software life cycle are influenced by the testing stage?,132,"Refining, Production, Maintenance",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
36,What stages in the software life cycle are influenced by the testing stage?,132,Refining the solution,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),4.0,5.0,science,texas
37,What stages in the software life cycle are influenced by the testing stage?,132,#NAME?,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.0,5.0,science,texas
38,What stages in the software life cycle are influenced by the testing stage?,132,Refining and Coding,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),5.0,5.0,science,texas
39,What stages in the software life cycle are influenced by the testing stage?,132,"The second half of the Elaboration phase, Construction phase, and the Transition phase. ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.5,5.0,science,texas
40,What stages in the software life cycle are influenced by the testing stage?,132,"The refining step, the production step, and the maintenance stage.  ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
41,What stages in the software life cycle are influenced by the testing stage?,132,"Elaboration, Construction, Transition",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.0,5.0,science,texas
42,What stages in the software life cycle are influenced by the testing stage?,132,Refining.,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.0,5.0,science,texas
43,What stages in the software life cycle are influenced by the testing stage?,132,"The testing stage has a direct influence on the final version of a program, being as it is the debugging and finalization of a software revision.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),1.5,5.0,science,texas
44,What stages in the software life cycle are influenced by the testing stage?,132,"Directly: Refining, coding.  Because Refining is right before the Testing Phase and Coding is right after the Testing Phase.  Indirectly: Production, Maintenance.  Because Refining occurs before these last two stages in the Software Life Cycle.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),5.0,5.0,science,texas
45,What stages in the software life cycle are influenced by the testing stage?,132,"Testing, refining, production, and maintenance.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
46,What stages in the software life cycle are influenced by the testing stage?,132,"Depending on how the work is done, Testing is spread throughout the  process as to prevent errors from showing up later on due to lack of foresight. ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),1.5,5.0,science,texas
47,What stages in the software life cycle are influenced by the testing stage?,132,"Elaboration, construction, and transition.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.5,5.0,science,texas
48,What stages in the software life cycle are influenced by the testing stage?,132,"All stages are influenced except setting the program requirements.  If a test fails, it can change the whole design, implementation, etc of a program as well as the final outcome.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),1.5,5.0,science,texas
49,What stages in the software life cycle are influenced by the testing stage?,132,"Refining, production, and maintenance",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.0,5.0,science,texas
50,What stages in the software life cycle are influenced by the testing stage?,132,coding and refining,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),5.0,5.0,science,texas
51,What stages in the software life cycle are influenced by the testing stage?,132,"refining, production, maintenance.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
52,What stages in the software life cycle are influenced by the testing stage?,132,"Removing logical errors, testing for valid data, random data and actual data.",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),1.0,5.0,science,texas
53,What stages in the software life cycle are influenced by the testing stage?,132,1- specification 2- design 3- risk analysis 4- verification 5- coding 6- testing 7- refining 8- production 9- maintenance,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.5,5.0,science,texas
54,What stages in the software life cycle are influenced by the testing stage?,132,"Refining stage, Production stage, and Maintenance stage.  ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.5,5.0,science,texas
55,What stages in the software life cycle are influenced by the testing stage?,132,Testing could affect all parts of the life cycle; it could make you go back   to specification if it does not test well.,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),2.0,5.0,science,texas
56,What stages in the software life cycle are influenced by the testing stage?,132,coding,The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),3.0,5.0,science,texas
57,What stages in the software life cycle are influenced by the testing stage?,132,"The Individual components and steps such as  analysis, design, and implementing code  as well as the entire system are tested for execution of the requirements identified during the analysis stage. i.e. Main output ",The testing stage can influence both the coding stage (phase 5) and the solution refinement stage (phase 7),1.5,5.0,science,texas
58,What are the main advantages associated with object-oriented programming?,133,"Modularability, the ability to reuse parts of the program later in another program sometimes with completely different goals for the program. Also it makes it easier to debug code by dividing up the code into classes that each do a specific job and when the program fails at one job you only have one class to debug. Good for security purposes because it allows you to let someone use a program which sorts lists without having to give them access to the source code. ALso allows you to use inheritance and polymorphism.",Abstraction and reusability.,4.5,5.0,science,texas
59,What are the main advantages associated with object-oriented programming?,133,"This type of programming is more flexible, making it easier to add and modify the program.  It is also a type of a fail safe program, you check each individual module.  This eliminates redundant code and makes the program easier to read for other programmers.  When debugging the program it is easier to track down the source of a problem within a module rather than a 2 million line program.",Abstraction and reusability.,5.0,5.0,science,texas
60,What are the main advantages associated with object-oriented programming?,133,The main advantages to object-oriented programming are that existing classes can be reused and program maintenance and verification are easier.,Abstraction and reusability.,3.5,5.0,science,texas
61,What are the main advantages associated with object-oriented programming?,133,The advantages is that OOP allows us to build classes of objects.  Three principles that make up OOP are:  Encapsulation- Objects combine data and operations.  Inheritance- Classes can inherit properties from other classes.  Polymorphism- Objects can determine appropriate operations at execution time.,Abstraction and reusability.,2.5,5.0,science,texas
62,What are the main advantages associated with object-oriented programming?,133,Some advantages are existing classes can be reused and program maintenance and verification are easier to accomplish.,Abstraction and reusability.,3.5,5.0,science,texas
63,What are the main advantages associated with object-oriented programming?,133,Object oriented programming allows programmers to use an object with classes that can be changed and manipulated while not affecting the entire object at once. The classes all hold attrubutes that affect the object.,Abstraction and reusability.,1.0,5.0,science,texas
64,What are the main advantages associated with object-oriented programming?,133,"Reusable components, Extensibility, Maintainability, it reduces large problems into smaller more manageable problems.",Abstraction and reusability.,4.0,5.0,science,texas
65,What are the main advantages associated with object-oriented programming?,133,Encapsulation-objects combine data and operations Inheritance- classes can inherit properties from other classes Polymorphism- Objects can determine appropriate operations at execution time,Abstraction and reusability.,2.5,5.0,science,texas
66,What are the main advantages associated with object-oriented programming?,133,#NAME?,Abstraction and reusability.,3.0,5.0,science,texas
67,What are the main advantages associated with object-oriented programming?,133,Re-usability  and ease of maintenance,Abstraction and reusability.,4.0,5.0,science,texas
68,What are the main advantages associated with object-oriented programming?,133,"One of the main advantages is you can hide inner details a technique known by encapsulation. Objects combine the data and operations but you cannot see how it works.   Another advantage is you can reuse classes that have been defined earlier in the program, a method known as inheritance.   Finally another advantage is objects can determine appropriate operations at execution time a technique known as polymorphism. ",Abstraction and reusability.,5.0,5.0,science,texas
69,What are the main advantages associated with object-oriented programming?,133,"Existing classes can be reused, and program maintenance and verification are easier.",Abstraction and reusability.,3.5,5.0,science,texas
70,What are the main advantages associated with object-oriented programming?,133,Using different modules allows for easier debugging,Abstraction and reusability.,2.0,5.0,science,texas
71,What are the main advantages associated with object-oriented programming?,133,"Data encapsulation concept,the use of functions or methods to manipulate data.",Abstraction and reusability.,3.5,5.0,science,texas
72,What are the main advantages associated with object-oriented programming?,133,"Modular, reusable code, allowing faster deployment of solutions, and a more general view of a solution.",Abstraction and reusability.,4.5,5.0,science,texas
73,What are the main advantages associated with object-oriented programming?,133,"Coding and Debugging programs are usually easier, as either the compiler will specify the object that is working incorrectly, or the function an object was assigned to will be easier to identify.  The code itself also looks more organized and is easier to read and will help to avoid redundant coding.  Post-programming maintenance is also easier.  Also, modules can be reused several times in other programs without too much hassle.   Abstraction is the art of breaking down one big problem into smaller, simpler problems and solving them.  Many of the smaller problems are shared between unique complex problems, and creating modules to these solve these smaller repeated problems can save time when you encounter them again.",Abstraction and reusability.,5.0,5.0,science,texas
74,What are the main advantages associated with object-oriented programming?,133,"Variables can remain private. The code is easily modified and reusable, as well as easily implemented. Not to mention easier to read and follow along as an observer.",Abstraction and reusability.,4.5,5.0,science,texas
75,What are the main advantages associated with object-oriented programming?,133,Data Abstraction and control... it is possible to isolate elements from other elements a lot easier and prevent tampering of data.,Abstraction and reusability.,3.5,5.0,science,texas
76,What are the main advantages associated with object-oriented programming?,133,Encapsulation - Objects use operations without knowing how the operation works. Inheritance - cuts redundancy by reusing earlier classes. Polymorphism - objects select the correct operation to use in the situation.,Abstraction and reusability.,4.0,5.0,science,texas
77,What are the main advantages associated with object-oriented programming?,133,"They make it easier to reuse and adapt previously written code and they separate complex programs into smaller, easier to understand classes.",Abstraction and reusability.,4.5,5.0,science,texas
78,What are the main advantages associated with object-oriented programming?,133,"Existing classes can be reused, Program maintenance and verification are easier ",Abstraction and reusability.,3.5,5.0,science,texas
79,What are the main advantages associated with object-oriented programming?,133,"Existing classes can be feused, Program maintenance and verification are easier",Abstraction and reusability.,3.5,5.0,science,texas
80,What are the main advantages associated with object-oriented programming?,133,"the main advantages to object-oriented programming  is data abstraction, easier maintenance, and re-usability.",Abstraction and reusability.,5.0,5.0,science,texas
81,What are the main advantages associated with object-oriented programming?,133,Existing classes can be reused Program maintenance and verifications are easy,Abstraction and reusability.,4.0,5.0,science,texas
82,What are the main advantages associated with object-oriented programming?,133,1- Existing classes can be reused 2- Program maintenance and verification are easier,Abstraction and reusability.,3.5,5.0,science,texas
83,What are the main advantages associated with object-oriented programming?,133,Information can be hidden. It is easier to debug. Programming is easier and more manageable.,Abstraction and reusability.,3.5,5.0,science,texas
84,What are the main advantages associated with object-oriented programming?,133,"Existing classes can be reused, program maintenance and verification are   easier.",Abstraction and reusability.,3.5,5.0,science,texas
85,What are the main advantages associated with object-oriented programming?,133,existing classes can be reused program maintenance and verification are easier,Abstraction and reusability.,3.5,5.0,science,texas
86,What are the main advantages associated with object-oriented programming?,133,"Well for one encapsulation the values of the variables inside an object are private, unless methods are written to pass info outside of the object. As well as Inheritance where each subclass inherits all variables and methods of its super class.  Example in the book included obj clock and how obj alarm would still use clock from the first class. ",Abstraction and reusability.,3.5,5.0,science,texas
87,Where do C++ programs begin to execute?,134,At function ‘int main ()’,At the main function.,5.0,5.0,science,texas
88,Where do C++ programs begin to execute?,134,the Function main().,At the main function.,5.0,5.0,science,texas
89,Where do C++ programs begin to execute?,134,c++ programs begin to execute in the main method.,At the main function.,5.0,5.0,science,texas
90,Where do C++ programs begin to execute?,134,A C++ program will begin to execute at the main() function.,At the main function.,5.0,5.0,science,texas
91,Where do C++ programs begin to execute?,134,They begin in the main() function.,At the main function.,5.0,5.0,science,texas
92,Where do C++ programs begin to execute?,134,Int main(),At the main function.,5.0,5.0,science,texas
93,Where do C++ programs begin to execute?,134,main method,At the main function.,5.0,5.0,science,texas
94,Where do C++ programs begin to execute?,134,in the testing phase,At the main function.,0.0,5.0,science,texas
95,Where do C++ programs begin to execute?,134,#NAME?,At the main function.,5.0,5.0,science,texas
96,Where do C++ programs begin to execute?,134,main,At the main function.,5.0,5.0,science,texas
97,Where do C++ programs begin to execute?,134,They begin to execute at the funcion main().,At the main function.,5.0,5.0,science,texas
98,Where do C++ programs begin to execute?,134,The main method.,At the main function.,5.0,5.0,science,texas
99,Where do C++ programs begin to execute?,134,At the root,At the main function.,2.5,5.0,science,texas
100,Where do C++ programs begin to execute?,134,In the main() function.,At the main function.,5.0,5.0,science,texas
101,Where do C++ programs begin to execute?,134,C++ programs begin execution at main.,At the main function.,5.0,5.0,science,texas
102,Where do C++ programs begin to execute?,134,In the Main function..?,At the main function.,5.0,5.0,science,texas
103,Where do C++ programs begin to execute?,134,"At the ""main()"" function",At the main function.,5.0,5.0,science,texas
104,Where do C++ programs begin to execute?,134,The main function.,At the main function.,5.0,5.0,science,texas
105,Where do C++ programs begin to execute?,134,The function main,At the main function.,5.0,5.0,science,texas
106,Where do C++ programs begin to execute?,134,"After loading the required include statements and libraries, the main method begins the execution.",At the main function.,5.0,5.0,science,texas
107,Where do C++ programs begin to execute?,134,main function,At the main function.,5.0,5.0,science,texas
108,Where do C++ programs begin to execute?,134,main,At the main function.,5.0,5.0,science,texas
109,Where do C++ programs begin to execute?,134,C++ programs begin execution at the main function.,At the main function.,5.0,5.0,science,texas
110,Where do C++ programs begin to execute?,134,At main,At the main function.,5.0,5.0,science,texas
111,Where do C++ programs begin to execute?,134,they beging to excute at main,At the main function.,5.0,5.0,science,texas
112,Where do C++ programs begin to execute?,134,at the main function  int main() {},At the main function.,5.0,5.0,science,texas
113,Where do C++ programs begin to execute?,134,C++ programs begin execution at the main function.,At the main function.,5.0,5.0,science,texas
114,Where do C++ programs begin to execute?,134,"in the ""main"" function",At the main function.,5.0,5.0,science,texas
115,Where do C++ programs begin to execute?,134,Within the main function,At the main function.,5.0,5.0,science,texas
116,What is a variable?,135,Variable can be a integer or a string in a program.,A location in memory that can store a value.,2.0,5.0,science,texas
117,What is a variable?,135,"In programming, a structure that holds data and is uniquely named by the programmer. It holds the data assigned to it until a new value is assigned or the program is finished. ",A location in memory that can store a value.,4.5,5.0,science,texas
118,What is a variable?,135,A variable is a location in memory where a value can be stored.,A location in memory that can store a value.,5.0,5.0,science,texas
119,What is a variable?,135," Variable is a location in the computer's memory, in which a value can be stored and later can retrieve that value.",A location in memory that can store a value.,5.0,5.0,science,texas
120,What is a variable?,135,"A variable is a location in the computer's memory where a value can be stored for use by a program. Each variable has a name, a value, a type and a size.",A location in memory that can store a value.,5.0,5.0,science,texas
121,What is a variable?,135,A named object that can hold a numerical or letter value,A location in memory that can store a value.,3.5,5.0,science,texas
122,What is a variable?,135,"It's a sybol or name for a value/number. Example: 'a_used_number' can stand for any given number, and the programmer can refer to that number by using the variable name.",A location in memory that can store a value.,4.0,5.0,science,texas
123,What is a variable?,135,A variable is a location in the computers memory where a value can be stored for use by a program,A location in memory that can store a value.,5.0,5.0,science,texas
124,What is a variable?,135,#NAME?,A location in memory that can store a value.,4.0,5.0,science,texas
125,What is a variable?,135,a block of memory that holds a specific type of data,A location in memory that can store a value.,5.0,5.0,science,texas
126,What is a variable?,135,It is a location in the computer's memory where it can be stored for use by a program.,A location in memory that can store a value.,5.0,5.0,science,texas
127,What is a variable?,135,A location in memory where value can be stored.,A location in memory that can store a value.,5.0,5.0,science,texas
128,What is a variable?,135,a value/word that can assume any of a set of values,A location in memory that can store a value.,3.0,5.0,science,texas
129,What is a variable?,135,A pointer to a location in memory.,A location in memory that can store a value.,4.0,5.0,science,texas
130,What is a variable?,135,"A variable is the memory address for a specific type of stored data, or from a mathematical perspective, a symbol representing a fixed definition with changing values.",A location in memory that can store a value.,5.0,5.0,science,texas
131,What is a variable?,135,A variable is a value that is subject to change in a computer's memory that can be used by programs.  Programs can change the value of the variable and recall it later or act on it directly.,A location in memory that can store a value.,5.0,5.0,science,texas
132,What is a variable?,135,a symbol that stands in for a value that may or may not change depending on the program.,A location in memory that can store a value.,4.0,5.0,science,texas
133,What is a variable?,135,"a placeholder to hold information used in the program... for example: int can hold: 1, 2, 3, 4, 68, 72, 256, etc. float can hold: 1.54, 55.55, 1.24, 5.657, 8.8123, et. char can hold: A, B, C, D, E, F, !, 4, 5, 6, P, etc. ",A location in memory that can store a value.,4.5,5.0,science,texas
134,What is a variable?,135,a stored value used by the program,A location in memory that can store a value.,4.5,5.0,science,texas
135,What is a variable?,135,"A way to store different values into the program, such as numbers, words, letters, etc.",A location in memory that can store a value.,4.5,5.0,science,texas
136,What is a variable?,135,An object with a location in memory where value can be stored,A location in memory that can store a value.,3.5,5.0,science,texas
137,What is a variable?,135,location in memory where a value can be stored,A location in memory that can store a value.,5.0,5.0,science,texas
138,What is a variable?,135,a variable is an object where data is stored.,A location in memory that can store a value.,3.5,5.0,science,texas
139,What is a variable?,135,Location in memory where a value can be stored.,A location in memory that can store a value.,5.0,5.0,science,texas
140,What is a variable?,135,it is a location in memory where value can be stored,A location in memory that can store a value.,5.0,5.0,science,texas
141,What is a variable?,135,A variable is the location in a computer's memory where a value can be stored for use by a program.,A location in memory that can store a value.,5.0,5.0,science,texas
142,What is a variable?,135,A variable is a location in a computers memory where a value can be stored   for use by a program.,A location in memory that can store a value.,5.0,5.0,science,texas
143,What is a variable?,135,a location in memory where data can be stored and retrieved,A location in memory that can store a value.,5.0,5.0,science,texas
144,What is a variable?,135,"Is a method or identifier I would say,  we use to bind a data object to memory location; which is then stored in a location that can be accessed when and manipulated later when the variable name is called. ",A location in memory that can store a value.,5.0,5.0,science,texas
145,Where are variables declared in a C++ program?,136,"They can be declared right before they are used, but it is a good practice to declare them at the beginning of the program and label what they are food.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.0,5.0,science,texas
146,Where are variables declared in a C++ program?,136,In the Function main() before using the variable.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),3.0,5.0,science,texas
147,Where are variables declared in a C++ program?,136,"Local variables are declared inside the method or function they will be used in at the beginning of the method. Global variables are declared outside of any function or method, generally before functions are defined.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),5.0,5.0,science,texas
148,Where are variables declared in a C++ program?,136,Variables are declared where ever it is defined either inside a block locally or outside a block globally.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),4.5,5.0,science,texas
149,Where are variables declared in a C++ program?,136,Variables are declared before they are actually used. They can be declared before main() to use globally,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),4.0,5.0,science,texas
150,Where are variables declared in a C++ program?,136,"For good programing practice they should be declared before main(), but should at least be declared before they are used.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.5,5.0,science,texas
151,Where are variables declared in a C++ program?,136,"They can be declared globally just before the main method (but also outside of it)... or variables can be subject to only the method they're scoped within, but would still be declared at the beginning of that method (but inside of it).",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),5.0,5.0,science,texas
152,Where are variables declared in a C++ program?,136,local variables are declared inside the method while global variables are declared in the body.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),5.0,5.0,science,texas
153,Where are variables declared in a C++ program?,136,#NAME?,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.0,5.0,science,texas
154,Where are variables declared in a C++ program?,136,"Globally for an entire program, and locally for individual functions (including FOR statements)",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),4.5,5.0,science,texas
155,Where are variables declared in a C++ program?,136,They are usually declared at the beginning before they can be used in the program. They always contain a name and a data type.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),3.0,5.0,science,texas
156,Where are variables declared in a C++ program?,136,Inside the method.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.5,5.0,science,texas
157,Where are variables declared in a C++ program?,136,at the top,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),1.5,5.0,science,texas
158,Where are variables declared in a C++ program?,136,Global variables are declared in the body of the code. Local variables are declared in the function they are to be used (unless the function is being passed a variable). Variables should always be declared before use.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),5.0,5.0,science,texas
159,Where are variables declared in a C++ program?,136,Variables are usually declared at the beginning of a module of C++ code.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.5,5.0,science,texas
160,Where are variables declared in a C++ program?,136,"In the main function, usually at the top of code.  They can be declared almost anywhere, but must be declared before the code can use or act upon them.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),3.5,5.0,science,texas
161,Where are variables declared in a C++ program?,136,in the very beginning of the program. Before the main() starts.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.0,5.0,science,texas
162,Where are variables declared in a C++ program?,136,"In the declaration of Functions, for statements, and while statements. in the body of If, For, while, do while, statements, in namespaces, headers, etc  ( almost anywhere. ) anywhere in the program, as long as it is on it's own line.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.5,5.0,science,texas
163,Where are variables declared in a C++ program?,136,After declaration of the variable's data type.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),1.0,5.0,science,texas
164,Where are variables declared in a C++ program?,136,"anywhere in the code, can be at the top, or in the middle of the code, or anywhere.",Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),3.0,5.0,science,texas
165,Where are variables declared in a C++ program?,136,Before they are used.,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),2.0,5.0,science,texas
166,Where are variables declared in a C++ program?,136,Anywhere in the same scope before they are used,Variables can be declared anywhere in a program. They can be declared inside a function (local variables) or outside the functions (global variables),3.5,5.0,science,texas
