row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
4934,,214,"['panda', 'koala', 'similar', 'need', 'special', 'environment', 'food', 'live', 'python', 'dont', 'show', 'relationship', 'creature', 'mac', 'inner', 'explains', 'favor', 'federalist', 'change', 'favor', 'specialist', 'stability', 'word', 'panda', 'koala', 'need', 'stability', 'thrive', 'python', ""n't""]","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4935,,214,"['panda', 'china', 'similar', 'koala', 'australia', 'specialist', 'python', 'federalist', 'complete', 'offer', 'panda', 'koala', 'text', 'state', 'general', 'raccoon', 'python', 'cockroach', 'whitetailed', 'deer', 'specialist', 'china', 'panda', 'australia', 'koala', 'specialist', 'peaceful', 'creature', 'keep', 'federalist', 'destructive', 'creature', 'harmful', 'dangerous', 'like', 'house', 'cat', 'compared', 'lion', 'dog', 'compared', 'wolf']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4936,,214,"['china', 'panda', 'similar', 'australian', 'koala', 'article', 'state', 'panda', 'eats', 'bamboo', 'koala', 'eats', 'eucalyptus', 'leaf', 'constantly', 'eat', 'one', 'thing', 'different', 'python', 'eat', 'multiple', 'thing', 'plant', 'vicious']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4937,,214,"['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'specie', 'require', 'specific', 'resource', 'climate', 'survive', 'limit', 'natural', 'habitat', 'make', 'panda', 'koala', 'much', 'different', 'python', 'python', 'federalist', 'survive', 'many', 'different', 'place', 'python', 'found', 'naturally', 'florida', 'koala', 'panda']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4938,,214,"['panda', 'china', 'koala', 'australia', 'similar', 'exclusively', 'eating', 'one', 'food', 'specialist', 'china', 'panda', 'eats', 'almost', 'nothing', 'bamboo', 'australian', 'koala', 'bear', 'eats', 'eucalyptus', 'leaf', 'almost', 'exclusively', 'different', 'python', 'python', 'eat', 'much', 'vast', 'assortment']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4939,,214,"['panda', 'china', 'similar', 'koala', 'australia', 'eat', 'plant', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'nothing', 'eucalyptus', 'leaf', 'almost', 'exclusively', 'different', 'python', 'general']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4940,,214,"['panda', 'koala', 'eva', 'fog', 'live', 'different', 'world', 'still', 'alike', 'one', 'thing', 'share', 'food', 'practice', 'eat', 'one', 'thing', 'panda', 'bamboo', 'koala', 'eats', 'eucalyptus', 'leaf', 'two', 'animal', 'different', 'python', 'leg', 'eats', 'anything']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4941,,214,"['panda', 'beer', 'similar', 'koala', 'koala', 'bear', 'eat', 'one', 'food', 'part', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'python', 'diverse', 'invasive', 'animal', 'eats', 'broader', 'range', 'thing', 'smaller', 'reptile', 'amphibian']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4942,,214,"['panda', 'china', 'koala', 'australia', 'similar', 'eat', 'food', 'nature', 'example', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'difference', 'two', 'koala', 'panda', 'python', 'different', 'environment', 'live', 'example', 'python', 'life', 'along', 'canal', 'cape', 'coral', 'panda', 'koala', 'live', 'near', 'forest']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4943,,214,"['china', 'panda', 'australian', 'koala', 'bear', 'specialist', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eats', 'eucalyptus', 'leaf', 'almost', 'exclusively', 'python', 'general', 'according', 'oracle', 'live', 'age', 'favor', 'general', 'rather', 'specialist', 'federalist', 'best', 'around', 'human']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4944,,214,"['panda', 'koala', 'similar', 'eat', 'one', 'type', 'food', 'python', 'try', 'eat', 'anything', 'move', 'fit', 'mouth', 'mean', 'koala', 'panda', 'much', 'likely', 'go', 'alike', 'food', 'source', 'python']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4945,,214,"['article', 'say', 'koala', 'panda', 'specialist', 'specie', 'python', 'general', 'specie', 'panda', 'koala', 'similar', 'eat', 'specific', 'type', 'food', 'python', 'eat', 'almost', 'anything']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4946,,214,"['koala', 'panda', 'specialist', 'mean', '1', 'food', 'essential', 'diet', 'cant', 'found', 'much', 'anywhere', 'else', 'python', 'federalist', 'survive', 'place', 'food', 'source', 'limited']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4947,,214,"['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'python', 'heat', 'almost', 'every', 'thing', 'human', 'general']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4948,,214,"['panda', 'koala', 'similar', 'almost', 'exclusively', 'eat', 'one', 'food', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'animal', 'different', 'python', 'python', 'adapt', 'different', 'food', 'source', 'panda', 'koala']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4949,,214,"['panda', 'china', 'similar', 'koala', 'australia', 'specialist', 'eat', 'almost', 'nothing', 'different', 'python', 'python', 'carnivore', 'eat', 'mammal', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'leaf']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4950,,214,"['panda', 'china', 'similar', 'koala', 'australia', 'specialist', 'favored', 'age', 'python', 'different', 'animal', 'general', 'article', 'say', 'mammal', 'warm', 'fuzzybut', 'animal', 'lizard', 'snake', 'tend', 'le', 'respected', 'supported']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4951,,214,"['panda', 'koala', 'similar', 'classified', 'specialist', 'eat', 'plant', 'python', 'general', 'eat', 'meat', 'animal', 'according', 'article', 'state', 'python', 'swallowed', 'alligator', 'eats', 'almost', 'nothing', 'bamboo', '2', 'aunt', ""'s"", 'show', 'animal', 'different', 'trait', 'eatinhabits', 'one']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4952,,214,"['panda', 'koala', 'similar', 'specialist', 'different', 'different', 'part', 'world', 'eat', 'different', 'food', 'different', 'python', 'python', 'eat', 'animal', 'example', 'python', 'swallowed', 'alligator', 'panda', 'koala', 'eat', 'bamboo', 'eucalyptus', 'leaf']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4953,,214,"['china', 'panda', 'different', 'australian', 'koala', 'bear', 'panda', 'eats', 'almost', 'nothing', 'bamboo', 'koala', 'bear', 'eats', 'eucalyptus', 'leaf', 'almost', 'exclusively']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4954,,214,"['panda', 'china', 'eat', 'bamboo', 'koala', 'australia', 'eat', 'eucalyptus', 'leaf', 'exclusively']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4955,,214,"['panda', 'koala', 'similar', 'part', 'specialist', 'specie', 'mostly', 'eat', 'one', 'food', 'source', 'panda', 'bamboo', 'koala', 'eucalyptus', 'leaf', 'total', 'different', 'specie', 'python']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4956,,214,"['panda', 'china', 'similar', 'koala', 'australia', 'rely', 'eating', 'one', 'thing', 'bamboo', 'eucalyptus', 'leaf', 'exclusively', 'panda', 'koala', 'different', 'python', 'specialist', 'python', 'general']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",2,2.0,english_language_arts,ASAP_sas,1.0
4957,,214,"['panda', 'china', 'similar', 'koala', 'australiathe', 'article', 'paragraph', '19', 'explains', 'animal', 'eat', 'nothing', 'food', 'overthrow', 'eats', 'bamboo', 'koala', 'eats', 'eucalyptusboth', 'animal', 'eat', 'plant', 'different', 'python', 'koala', 'panda', 'meat', 'enterthe', 'article', 'say', 'python', 'general']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4958,,214,"['china', 'panda', 'bear', 'eats', 'mostly', 'bamboo', 'australian', 'koala', 'eats', 'leaf', 'show', 'harm', 'hand', 'python', 'eats', 'pet', 'harm', 'human', 'cause', 'threat', 'america', 'animal']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
4959,,214,"['panda', 'similar', 'koala', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'thought', 'eat', 'meat', 'python', 'eat', 'meat']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",0,2.0,english_language_arts,ASAP_sas,0.0
4960,,214,"['panda', 'china', 'koala', 'australia', 'similar', 'eat', 'one', 'thing', 'panda', 'eat', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'python', 'completely', 'different', 'large', 'variety', 'eat', '2005', 'python', 'swallowed', 'alligator', 'later', 'python', 'blew']","['panda', 'china', 'koala', 'australia', 'similar', 'specialist', 'eat', 'one', 'food', 'different', 'python', 'python', 'federalist', 'python', 'live', 'almost', 'anywhere', 'eat', 'variety', 'thing', 'panda', 'eat', 'nothing', 'bamboo', 'koala', 'eat', 'eucalyptus', 'leaf', 'almost', 'exclusively']",1,2.0,english_language_arts,ASAP_sas,0.5
