row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
26," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massive parallel processor made up of simple processing units called neurons they are capable of storing experiential knowledge and make it available for later use similarity to human brain 1 they learn from the environment 2 they store knowledge as synaptic weight in the interferon connection,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
27," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly distributed processor which consists of several simple processing units it resembles the human brain because the processing units are neurons which are connected with weights the human brain also consists of neurons,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
28," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,a massively distributed processor consisting of single processing units that have a natural propensity of storing experimental knowledge and making it available for use,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
29," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network consists of neurons which are small computation devicesand synapses the connections between the neurons this resembles the brain because it also has neurons and synapses also a artificial neural network has weights which are used to store learned features from the environment like the brain a neural network learns from the environment an artificial neural network also has an activation function which creates the output,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
30," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly parallel computation model with learning and memory capacities similar to the brain it learns from the environment by strengthening the synapses between neurons once a task is learned it can be quickly used by reactivating those learned synapses,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
31," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a highly parallel working machine which consists of simple processing units neurons with are connected to each other in layers they are function approximates the brain is resembled in the architecture the processing units and the weights and how the learning process takes place and the properties of the brain fault tolerance parallel computing,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
32," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an ann is a massively parallel distributed leaving machine made up of small computational units computational units are connected via synapses defined by a weight it resembles the human brain in two aspects,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
33," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is massively parallel distributed processor made up of simple computing units called neurons which acquires knowledge from environment through learning it resembles brainlike structure in two ways 1 it acquires knowledge through learning and experience 2 it stores knowledge in interferon connections called synapses,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
34," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,ann is huge parallel distributed processor consist of simple processing units and which has propensity of storing experiential knowledge and making it available for use,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,1.0,2.0,neural_networks,neural_course
35," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,artificial neural network is a massively parallel distributed processor made up of simple processing units which has a natural propensity to acquire knowledge from the environment and make it available for future use it resembles the human brain in following ways 1 both of them acquire knowledge from the environment 2 the neurons are connected by synapses characterized by their weights which can be adjusted,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
36," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,an artificial neural network is a massively distributed parallel processor made of simple processing units it has natural propensity to store experiential knowledge and it makes the knowledge available for further use an artificial neural network uses inter neuron connections called synaptic weights to store the knowledge acquired knowledge which is very similar to how human brain works,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
37," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,ann is a massively distributed processor consisting of simple processing units called neurons these neurons in terms of ann are similar to neurons in human brain both neurons are characterized by synapsesconnection links they represent connections used for data flow between neurons in both ann and human brain the knowledge is represented by its very structure and activation state of neurons,a neural network is a massively parallel distributed processor which is made up of simple processing units it has a natural propensity for storing experiential knowledge neural networks resemble the brain in two aspects knowledge is acquired by the network from its environment through a learning process interferon connection strength known as synaptic weights are used to store the acquired knowledge,2.0,2.0,neural_networks,neural_course
38,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is the simplest processing unit of a neural network which has 1 synaptic weights to store the knowledge gained 2 adder function linear combined which adds the weighted values of the input signals to produce the local field 3 an activation function which squashes the local field to a range of values phisumi0n wi dot xi,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
39,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,mathematical model of a neuron is given as y phil where activation function is applied to local field i summation wifi i local field is weighted sum of inputs plus bias,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
40,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is an information processing unit it consists of inputs associated with weights sum of inputs and an activation function,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,1.0,2.0,neural_networks,neural_course
41,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,input vector i weight matrix i net input nets utw net output opine,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,1.0,2.0,neural_networks,neural_course
42,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron consists of three basic components synaptic weights the synaptic weights are connections between neurons and are adjusted through training squashingactivation functions the squashing functions may be non linear or linear functions that that are applied to the signals from the neurons adder functions the adder functions help in combining outputs from several neurons,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
43,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,i number inputs xi input i ve local field varphivj activation function ya output wi weight from node i to i ya varphivj ve sumi0nwjixi,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
44,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is a simple processing unit of an ann that is made up of the synaptic links which are defines by a weights when a adder function that combines the weighted input wifi plus some bias i to the local field sumwiwi be a activation function phi that squashes the local field to the output privy,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
45,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,the neuron consists of synapsesconnecting link each characterised by a weight a linear combined sums up the weighted sum of inputs to a local field the local field is then passed through an activation function the result of the activation function is the output,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
46,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is defined by the following elements a number of input values i a number of weights i a bias i an activation function phi the inputs i are multiplied with the weights and the result is summed with the bias also the bias can be used just as a weight value i and a single connection with an stable input equal to 1 for mathematical simplicity the resulting value known as local field i will be the input to the activation function the mathematical model can be summarized in the formula i sun 0 kiwi i y phil,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
47,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron consists of a set of inputs and a bias which these inputs and redefined bias will be multiplied by a weight and then we have sum the results of all the inputs and bias multiplied by the weights which called induced field and after that we send this to an activation function which can be a linear or nonlinear function and the output of this function is the final output of our neuron,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
48,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,neuron is a simplest computation unit of a neural network that consists of input variables weights bias summation term combined activation function and output variables,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,1.0,2.0,neural_networks,neural_course
49,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,the neuron is the basic processing unit of a neural network and is made of three main component weights we we in adder function it is the linear combination of the input and weights plus bias induced local field i sum wi xi i squashing function it is the activation function applied to the local field used to limit the output of the neuron phil,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
50,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,a neuron is a computational unit composed of synapses which are stored in the form of weights i these are the variables that can are dynamic summing function that computes the weighted sum of inputs i sum wifi activation function phi gives nonlinear nature to network determines and normalize the output produced by neuron eg sigmoid function bias another synaptic unable variable with input 1 therefore the net output of neuron y sum wifi i,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
51,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,the following equations describe a nonlinear model of a neuron labeled i fuk sum from je to i we xu my think be where xu are the input signals we are the weights of the neurons uk is the linear combined output due to the input signals be is the bias phi is the activation function and ya is the output signal of te neuron,mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight an adder function linear combined which computes the weighted sum local field of the inputs plus some bias and an activation function squashing function for limiting the amplitude of a neurons output,2.0,2.0,neural_networks,neural_course
