row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
10977,[],216,"['the', 'mrna', 'brings', 'the', 'protein', 'to', 'another', 'place', 'in', 'the', 'cell', 'via', 'the', 'golgi', 'apperatusan', 'amino', 'acid', 'form', 'the', 'proteinthe', 'protein', 'begin', 'to', 'form', 'in', 'the', 'smooth', 'endoplasmic', 'reticliumthe', 'protein', 'is', 'refined', 'in', 'the', 'rough', 'endoplasmic', 'reticlium']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10978,[],216,"['mrna', 'leaf', 'the', 'nucleus', 'then', 'it', 'enters', 'the', 'cytoplam', 'and', 'proceeds', 'to', 'the', 'er']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10979,[],216,"['1', 'the', 'mrna', 'leaf', 'the', 'nucleus2', 'the', 'mrna', 'transport', 'to', 'the', 'reticulum3', 'the', 'mrna', 'hook', 'onto', 'a', 'dna4', 'the', 'mrna', 'is', 'transported', 'by', 'the', 'trna', 'back', 'to', 'the', 'nucleus']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10980,[],216,"['anaphase', 'metaphase', 'prophase', 'telophase']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10981,[],216,"['four', 'major', 'step', 'involved', 'in', 'protein', 'synthesis', 'are', 'a', 'follows', 'mrna', 'enters', 'a', 'ribosome', 'then', 'trna', 'delivers', 'amino', 'acid', 'to', 'the', 'ribosome', 'the', 'mrna', 'codon', 'match', 'with', 'the', 'trna', 'anticodon', 'also', 'the', 'amino', 'acid', 'are', 'joined', 'by', 'a', 'condensation', 'reaction', 'this', 'process', 'is', 'repeated', 'until', 'a', 'stop', 'code', 'is', 'reached']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",3.0,3.0,biology,ASAP_sas
10982,[],216,"['1the', 'mrna', 'sends', 'a', 'message', 'to', 'ribosome', 'to', 'send', 'anticodons2', 'the', 'anticodons', 'place', 'themselves', 'on', 'the', 'matching', 'portion', 'of', 'the', 'mrna', 'strand3', 'the', 'ribosome', 'begin', 'to', 'create', 'proteins4', 'the', 'opposite', 'rna', 'strand', 'of', 'the', 'original', 'mrna', 'is', 'created']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10983,[],216,"['prophase', 'metaphase', 'anaphase', 'telophase']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10984,[],216,"['it', 'sends', 'instruction', 'for', 'the', 'amino', 'acid', 'sequence', 'if', 'a', 'protein']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10985,[],216,"['the', 'mrna', 'trvales', 'through', 'the', 'cytoplasm', 'then', 'enters', 'the', 'ribosome', 'then', 'the', 'ribosome', 'decodes', 'the', 'amino', 'acid', 'and', 'then', 'the', 'mrna', 'leaf', 'the', 'ribosome', 'and', 'the', 'ribosome', 'make', 'more', 'of', 'that', 'codon']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10986,[],216,"['mrna', 'messenger', 'rna', 'where', 'it', 'send', 'message', 'throughout', 'the', 'cellrrna', 'ribosomal', 'rna', 'is', 'where', 'ribosome', 'make', 'protienstrna', 'transfer', 'rna', 'where', 'is', 'transfer', 'the', 'protein']","['first', 'the', 'mrna', 'attache', 'to', 'a', 'ribosome', 'and', 'then', 'the', 'ribosome', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'called', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementary', 'amino', 'acid', 'secondly', 'trna', 'pick', 'up', 'the', 'needed', 'amino', 'acid', 'and', 'brings', 'them', 'to', 'the', 'ribosome', 'thirdy', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'according', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosome', 'the', 'chain', 'continues', 'to', 'form', 'until', 'the', 'ribosome', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'lastly', 'the', 'ribosome', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relased', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
