row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
10," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network is highly parralel processing. It has a mathematical model similar to human brain, which it was inspired from, as human brain does computation in an extremely parallel manner. Similarities also lay in terminology, ANN is using neurons that are smallest computing unit of a network, similarly to human brain.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
11," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"It is a massive parallel distributed processor made up of smaller processing units, that aquire knowledge through the environmnet through a learning process and makes it available for use. It resembles the brain in two ways: - Knowledge is aquired through a stimulating process in the environment - The knowledge is embedded in the synaptic links (weights) of the neurons.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
12," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"ANN is a learning machine which is composed of neurons as units of computation. The ANN learns via interacting with its environment. The ANN has built-in capacity to dynamically adapt upon input stimulus. The ANN is motivated from biological brain and resembles human brain in terms of its localized representation for the inputs. In terms of motor cortex, the sensory stimulus to diffrent body-parts activates local part of the brain, similar to ANN local representation of similar type of input.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
13," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"A neural network is a massively parallel distributed prcoessor made up for simple processing units that has a natural propensity for storing experiential knowledge and making it available for use. It resembles the brain in two respects * Knowledge is acquired by the network from its environment through the learning process * Interneuron connection strengths known as synaptic weights, are used to stor the acquired knowledge.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
14," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network is a massively parallel distributed processor which consists of one or more processing unit called neuron. It resembles the human brain for that it acquires knowledge from the environment through learning process, and that the acquired knowledge is stored in the synapses.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
15," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Definition: 1. Artificial neural networks are massively distributed parallel processor. 2. It is made up of small units, 3. Which has the propensity for storing the experential knowledge. 4. And making it available for use. It resembles the brain in 2 aspects. 1. Similar to the brain, artificial neural network does the process of learning from the environment. 2. It as a pair of inter neuron links known as the synaptic weights, which is used for storing the information.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
16," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,Artificial neural network is massive parallely distributed processor. It comprises of small processing units called neurons. It learns from experiencial knowledge which is then stored and can be used for making predictions. It resembles human brain in 2 ways: * It learns from experiencial knowledge * Knowledge is stored in synaptic interneuron connections.,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
17," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"HERE: Artificial neural network is a massively distributed parallel processor which is composed of simple processing units called neurons, which have the natural propensity for storing experiential information and making it available for use. It resembles the human brain in the following aspects. - Knowledge is acquired by the network from its environment through a learning process. - Synaptic links are used to store the acquired knowledge.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
18," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"ANN is a learning machine which can perform complex parallel computation. It has the ability to learn through the interactions withthe environment and store the learned knowedge. It resembles the human brain in performing complex learning tasks, acquiring information, apadpting to the environment, and exploiting the acquired information.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
19," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,An artificial neural network is a massively distributed parallel processor made up of simple processing units that have the natural propensity for storing experiental knowledge and making it available for future use. It resembles the brain in the following ways: 1. Artificial neural networks have the ability to acquire knowledge from the environment in which they are are embedded. 2. Inter-neuron connection strenghts called synaptic links activate each neuron during the learning process.,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
20," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"An Artificial Neural Network is a massively parallel distributed processor which interacts with its surrounding environment, with a propensity to store knowledge and make it available to use. It resembles the brain in two aspects: 1. It has the ability to learn from its environment 2. The knowledge is stored in synaptic weights","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
21," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network is massively distributed paralled processor containing simple processing units and has natural propensity to store experiential knowledge and use it.It resembles the human brain in two aspects, it gains knowledge from the environment and adapts the synaptic weight to store the knowledge.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
22," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"It is a massively parallel distributed processor consisting of simple processing units, which can store experiential knowledge and make it available for use. it resembles the human brain in 2 ways: 1. knowledge is acquired from environment through a learning process; 2. interneuron connections are used to store the experiential knowledge.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
23," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,Artificial neural network is a massively parallel distributed processor that is made up of simple processing units called neuron. It can replicate human brain by storing information in their weights,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
24," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network is a **massively parallel distributed processor** with synaptic links that can able to **store experimental knowledge** and make it available for use. It resembles human brain in two ways, * Knowledge is acquired by the neural network from its environment through learning process. * Interneuron connection called synaptic links stores the acquired knowledge.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
25," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network are the network of the units that learn data from the environment and store them using synaptic weights. The structure of the artificial neural network is similar to human brain. It has neurons, ie., the store units and the axoms called synapses which link the stored data.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
26," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,Artificial neural network is massive parallel processor made up of simple processing units called neurons. They are capable of storing experential knowledge and make it available for later use. Similarity to human brain: 1. they learn from the envirnoment 2. they store knowledge as synaptic weight in the interneuron connection,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
27," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"An artificial neural network is a highly distributed processor which consists of several simple processing units. It resembles the human brain, because the processing units are neurons, which are connected with weights. The human brain also consists of neurons.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
28," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"A massively distributed processor, consisting of single processing units that have a natural prospensity of storing experimental knowledge and making it available for use.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
29," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"An artificial neural network consists of neurons, which are small computation devices,and synapses, the connections between the neurons. This resembles the brain because it also has neurons and synapses. Also a artificial neural network has weights, which are used to store learned features from the environment. Like the brain a neural network learns from the environment. An artificial neural network also has an activation function, which creates the output.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
30," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,An artificial neural network is a highly parallel computation model with learning and memory capacities. Similar to the brain it learns from the environment by strengthening the synapses between neurons. Once a task is learned it can be quickly used by reactivating those learned synapses.,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
31," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"An artificial neural network is a highly parallel working machine which consists of simple processing units (neurons) wich are connected to each other in layers. they are function approximators the brain is resembled in the architecure, the processing units and thge weights and how the learning process takes place and the properties of the brain: fault tolerance, parallel computing, ...","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
32," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,An ANN is a massivly parrallel distributed learing machine made up of small computational units. Computational units are connected via synapses defined by a weight. It resembles the human brain in two aspectes:,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
33," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"Artificial neural network is massively parallel distributed processor made up of simple computing units called neurons which aquires knowledge from environment through learning. It resembles brainlike structure in two ways, 1. It aquires knowledge through learning and experience 2. It stores knowledge in interneuron connections called synapses.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
34," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"ANN is huge parallel distributed processor , consist of simple processing units and which has propensity of storing experintial knowlegde and making it available for use.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",1,2.0,neural_networks,neural_course,0.5
35," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,Artificial neural network is a massively parrallal distributed processor made up of simple processing units which has a natural propensity to acquire knowledge from the environment and make it available for future use. It resembels the human brain in following ways. 1. Both of them acquire knowledge from the environment. 2. The neurons are connected by synapses cahrecterized by their weights which can be adjusted.,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
36," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,An artificial neural network is a massively distributed parallel processor made of simple processing units. It has natural propensity to store experential knowledge and it makes the knowledge available for further use. An artificial neural network uses inter neuron connections called synaptic weights to store the knowledge acquired knowledge which is very similar to how human brain works.,"A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
37," Give a definition for the term ""artificial neural network"" and mention, how it resembles the human brain!",222,"ANN is a massively distributed processor, consisting of simple processing units called neurons. These neurons in terms of ANN are similar to neurons in human brain. Both neurons are characterized by synapses(connection links). They represent connections used for data flow between neurons. In both ANN and Human brain, the knowledge is represented by its very structure and activation state of neurons.","A neural network is a massively parallel distributed processor which is made up of simple processing units. It has a natural propensity for storing experiential knowledge. Neural networks resemble the brain in two aspects; knowledge is acquired by the network from its environment through a learning process, interneuron connection strength known as synaptic weights are used to store the acquired knowledge.",2,2.0,neural_networks,neural_course,1.0
38,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,A neuron is the simplest processing unit of a neural network which has: 1. synaptic weights to store the knowledge gained. 2. Adder function (linear combiner) which adds the weighted values of the input signals to produce the local field. 3. An activation function which squashes the local field to a range of values. $ \phi(\sum{i=0}^{N} wi \cdot xi) $,"Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
39,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"Mathematical model of a neuron is given as : y = $\phi(V)$ , where activation function is applied to local field(V) V = $\summation (w{i}x{i} + b)$ . Local field is weighted(w) sum of inputs(x) plus bias(b)","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
40,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"A neuron is an information processing unit. It consits of: inputs associated with weights, sum of inputs and an acitvation function","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",1,2.0,neural_networks,neural_course,0.5
41,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,Input vector $x$ Weight matrix $w$ Net input $net=\sum x^Tw$ Net output $o=\phi(net)$,"Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",1,2.0,neural_networks,neural_course,0.5
42,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,A neuron consists of three basic components: - *Synaptic Weights*: The synaptic weights are connections between neurons and are adjusted through training. - *Squashing/Activation Functions*: The squashing functions may be non linear or linear functions that that are applied to the signals from the neurons - *Adder Functions*: The adder functions help in combining outputs from several neurons.,"Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
43,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"$N$ number inputs, $xi$ input i, $vj$ local field, $\varphi(vj)$ activiation function, $yj$ output, $w{ji}$ weight from node i to j $yj = \varphi(vj)$ $vj = \sum{i=0}^{N}w{ji}xi$","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
44,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"A neuron is a simple processing unit of an ANN, that is made up of - the synaptik links which are defines by a weights $(w1,...,wn)$ - a adder function that combines the weighted input $(wi*xi)$ plus some bias $(b)$ to the local field $(\sum{wi*wi}) +b=v$ - a activation function phi that squaches the local field to the output $(phi(v)=y)$","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
45,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,The neuron consists of synapses/connecting link each characterised by a weight. A linear combiner sums up the weighted sum of inputs to a local field. The local field is then passed through an activation function. The result of the activation function is the output.,"Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
46,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"A neuron is defined by the following elements: - A number of input values x - A number of weights w - A bias b - An activation function $/phi$. The inputs x are multiplied with the weights, and the result is summed with the bias (also, the bias can be used just as a weight value b and a single connetion with an stable input equal to 1, for mathematical simplicity). The resulting value, known as local field (v), will be the input to the activation function. The mathematical model can be summarized in the formula: $v = \sum^{n}{i = 0} x(i)*w(i) + b$ $y = \phi(v)$","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
47,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,A neuron consists of a set of inputs and a bias which these inputs and predefined bias will be multiplied by a weight and then we have sum the results of all the inputs and bias multiplied by the weights which called induced field and after that we send this to an activation function which can be a linear or non-linear function and the output of this function is the final output of our neuron.,"Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
48,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"Neuron is a simplest computation unit of a neural network that consists of input variables, weights, bias, summation term (combiner), activation function and output variables.","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",1,2.0,neural_networks,neural_course,0.5
49,"Define the mathematical model of a neuron, use the appropriate technical terms!",223,"The neuron is the basic processing unit of a neural network and is made of three main component: - Weights: $w1, w2, ...,wn$ - Adder function: it is the linear combination of the input and weights plus bias. (induced local field) $v = \sum wi xi + b$ - Squashing function: it is the activation function applied to the local field used to limit the output of the neuron. $\phi(v)$","Mathematical model of a neuron consists of a set of synapses or connecting links where each link is characterized by a weight, an adder function (linear combiner), which computes the weighted sum (local field) of the inputs plus some bias and an activation function (squashing function) for limiting the amplitude of a neuron’s output.",2,2.0,neural_networks,neural_course,1.0
