row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
4928,[],214,"['a', 'panda', 'from', 'china', 'and', 'a', 'koala', 'from', 'australia', 'are', 'veri', 'simmilar', 'becaus', 'they', 'are', 'both', 'specialist', 'panda', 'onli', 'eat', 'bamboo', 'and', 'koala', 'exclus', 'eat', 'eucalyptus', 'leavesthi', 'show', 'that', 'they', 'are', 'unabl', 'to', 'adopt', 'unlik', 'a', 'python', 'whose', 'habitat', 'in', 'asia', 'is', 'simmilar', 'to', 'those', 'in', 'about', 'a', 'third', 'of', 'the', 'continent', 'unit', 'state']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.5,2.0,english_language_arts,ASAP_sas
4929,[],214,"['panda', 'and', 'koala', 'are', 'similar', 'in', 'that', 'they', 'are', 'both', 'endang', 'and', 'they', 'eat', 'most', 'one', 'thing', 'china', 'panda', 'which', 'eat', 'almost', 'noth', 'but', 'bamboo', 'or', 'australia', 'koala', 'bear', 'which', 'eat', 'almost', 'eucalyptus', 'leav', 'almost', 'exclus', 'achenbach', '5', 'these', 'two', 'are', 'differ', 'from', 'python', 'becaus', 'python', 'will', 'eat', 'almost', 'ani', 'thing']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4930,[],214,"['a', 'china', 'panda', 'eat', 'almost', 'noth', 'but', 'bamboo', 'koala', 'bear', 'eat', 'eucalyptus', 'leav', 'those', 'two', 'anim', 'are', 'similar', 'becaus', 'they', 'both', 'eat', 'a', 'food', 'amount', 'of', 'leav', 'or', 'someth', 'that', 'is', 'green', 'those', 'two', 'anim', 'are', 'differ', 'from', 'python', 'becaus', 'python', 'hurt', 'and', 'wrap', 'their', 'pray', 'around', 'them', 'panda', 'and', 'koala', 'bear', 'stay', 'in', 'rain', 'forest', 'python', 'you', 'will', 'most', 'catch', 'them', 'in', 'an', 'hot', 'enviro']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",0.5,2.0,english_language_arts,ASAP_sas
4931,[],214,"['the', 'panda', 'in', 'china', 'eat', 'noth', 'but', 'bamboo', 'and', 'australia', 'koala', 'bear', 'eat', 'eucalyptus', 'leav', 'almost', 'everi', 'day', 'mammal', 'like', 'a', 'panda', 'and', 'a', 'koala', 'bear', 'are', 'warm', 'and', 'fuzzi', 'while', 'anim', 'such', 'as', 'snake', 'and', 'python', 'are', 'less', 'well', 'respect', 'or', 'support', 'which', 'koala', 'bear', 'and', 'panda', 'are', 'differ', 'from', 'python']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4932,[],214,"['panda', 'and', 'koala', 'are', 'both', 'similar', 'becaus', 'they', 'are', 'specialist', 'they', 'need', 'a', 'veri', 'specif', 'climat', 'to', 'live', 'or', 'they', 'will', 'die', 'python', 'differ', 'from', 'these', 'two', 'anim', 'becaus', 'python', 'are', 'generalist', 'python', 'have', 'a', 'much', 'broader', 'rang', 'that', 'they', 'can', 'surviv', 'in']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4933,[],214,"['a', 'panda', 'and', 'a', 'koala', 'beer', 'are', 'similar', 'becaus', 'they', 'both', 'eat', 'one', 'type', 'of', 'food', 'a', 'panda', 'eat', 'bamboo', 'and', 'a', 'koala', 'bear', 'eat', 'eucalyptus', 'leav', 'they', 'are', 'also', 'both', 'specialist', 'but', 'a', 'python', 'is', 'a', 'generalist', 'mean', 'they', 'can', 'adapt', 'to', 'their', 'surround', 'panda', 'and', 'koala', 'beer', 'cant', 'adapt']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4934,[],214,"['panda', 'and', 'koala', 'are', 'similar', 'becaus', 'they', 'need', 'special', 'environ', 'and', 'food', 'to', 'live', 'while', 'python', 'dont', 'to', 'show', 'the', 'relationship', 'between', 'these', 'creatur', 'mac', 'inn', 'explain', 'what', 'favor', 'generalist', 'is', 'chang', 'what', 'favor', 'specialist', 'is', 'stabil', 'in', 'other', 'word', 'panda', 'and', 'koala', 'need', 'stabil', 'to', 'thrive', 'while', 'python', 'doesnt']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.5,2.0,english_language_arts,ASAP_sas
4935,[],214,"['panda', 'in', 'china', 'are', 'similar', 'to', 'koala', 'in', 'australia', 'becaus', 'they', 'are', 'their', 'specialist', 'python', 'are', 'generalist', 'which', 'are', 'the', 'complet', 'offer', 'to', 'panda', 'and', 'koala', 'the', 'text', 'state', 'a', 'generalist', 'is', 'a', 'raccoon', 'a', 'python', 'a', 'cockroach', 'a', 'whitetail', 'deer', 'a', 'specialist', 'is', 'china', 'panda', 'or', 'australia', 'koala', 'the', 'specialist', 'are', 'the', 'peac', 'creatur', 'that', 'keep', 'to', 'themselv', 'and', 'generalist', 'are', 'the', 'destruct', 'creatur', 'that', 'are', 'harm', 'and', 'danger', 'this', 'is', 'just', 'like', 'a', 'hous', 'cat', 'compar', 'to', 'lion', 'or', 'a', 'dog', 'compar', 'to', 'wolf']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",0.5,2.0,english_language_arts,ASAP_sas
4936,[],214,"['china', 'panda', 'is', 'similar', 'to', 'australia', 'koala', 'becaus', 'in', 'the', 'articl', 'it', 'state', 'that', 'the', 'panda', 'onli', 'eat', 'bamboo', 'and', 'the', 'koala', 'eat', 'eucalyptus', 'leav', 'constant', 'they', 'both', 'onli', 'eat', 'one', 'thing', 'and', 'are', 'differ', 'from', 'python', 'becaus', 'they', 'eat', 'multipl', 'thing', 'not', 'plant', 'and', 'are', 'more', 'vicious']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",2.0,2.0,english_language_arts,ASAP_sas
4937,[],214,"['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'both', 'specialist', 'speci', 'they', 'both', 'requir', 'specif', 'resourc', 'and', 'climat', 'to', 'surviv', 'these', 'limit', 'them', 'to', 'onli', 'their', 'natur', 'habitat', 'this', 'make', 'panda', 'and', 'koala', 'much', 'differ', 'than', 'python', 'python', 'are', 'generalist', 'and', 'can', 'surviv', 'in', 'mani', 'differ', 'place', 'that', 'is', 'whi', 'python', 'are', 'be', 'found', 'natur', 'in', 'florida', 'but', 'not', 'koala', 'or', 'panda']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4938,[],214,"['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'both', 'are', 'exclus', 'eat', 'one', 'food', 'a', 'specialist', 'is', 'china', 'panda', 'which', 'eat', 'almost', 'noth', 'but', 'bamboo', 'or', 'australia', 'koala', 'bear', 'which', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus', 'but', 'they', 'are', 'differ', 'from', 'python', 'becaus', 'python', 'eat', 'a', 'much', 'more', 'vast', 'assort']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4939,[],214,"['panda', 'in', 'china', 'are', 'similar', 'to', 'koala', 'in', 'australia', 'becaus', 'they', 'eat', 'plant', 'onli', 'the', 'panda', 'eat', 'noth', 'but', 'bamboo', 'and', 'as', 'for', 'the', 'koala', 'they', 'eat', 'noth', 'but', 'eucalyptus', 'leav', 'almost', 'exclus', 'theyr', 'both', 'differ', 'then', 'python', 'becaus', 'it', 'a', 'generalist']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4940,[],214,"['panda', 'and', 'koala', 'eva', 'fogh', 'they', 'live', 'in', 'differ', 'of', 'the', 'world', 'are', 'still', 'veri', 'alik', 'the', 'one', 'thing', 'they', 'share', 'the', 'most', 'is', 'their', 'food', 'they', 'both', 'onli', 'practic', 'eat', 'one', 'thing', 'for', 'the', 'panda', 'it', 'bamboo', 'and', 'the', 'koala', 'eat', 'eucalyptus', 'leav', 'both', 'these', 'two', 'anim', 'are', 'veri', 'dfferent', 'than', 'a', 'python', 'that', 'has', 'no', 'leg', 'and', 'eat', 'anyth']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.0,2.0,english_language_arts,ASAP_sas
4941,[],214,"['a', 'panda', 'beer', 'is', 'similar', 'koala', 'to', 'a', 'koala', 'bear', 'becaus', 'they', 'both', 'onli', 'eat', 'one', 'food', 'for', 'the', 'most', 'part', 'panda', 'eat', 'bamboo', 'while', 'koala', 'eat', 'eucalyptus', 'leav', 'but', 'a', 'python', 'is', 'a', 'more', 'divers', 'and', 'invas', 'anim', 'i', 'eat', 'a', 'broader', 'rang', 'of', 'thing', 'from', 'smaller', 'reptil', 'to', 'amphibian']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",0.0,2.0,english_language_arts,ASAP_sas
4942,[],214,"['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'both', 'eat', 'food', 'from', 'natur', 'for', 'exampl', 'panda', 'eat', 'bamboo', 'and', 'koala', 'eat', 'eucalyptus', 'leav', 'the', 'differ', 'between', 'the', 'two', 'koala', 'and', 'panda', 'from', 'a', 'python', 'is', 'the', 'differ', 'environ', 'they', 'live', 'in', 'for', 'exampl', 'the', 'python', 'live', 'along', 'the', 'canal', 'of', 'cape', 'coral', 'panda', 'and', 'koala', 'live', 'near', 'forest']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",0.0,2.0,english_language_arts,ASAP_sas
4943,[],214,"['china', 'panda', 'and', 'australia', 'koala', 'bear', 'are', 'both', 'specialist', 'while', 'panda', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus', 'phython', 'a', 'generalist', 'accord', 'to', 'the', 'oraicl', 'we', 'live', 'in', 'an', 'age', 'that', 'favor', 'generalist', 'rather', 'than', 'specialist', 'and', 'other', 'generalist', 'are', 'best', 'in', 'and', 'around', 'human']","['panda', 'in', 'china', 'and', 'koala', 'in', 'australia', 'are', 'similar', 'becaus', 'they', 'are', 'specialist', 'and', 'onli', 'eat', 'one', 'food', 'they', 'are', 'both', 'differ', 'from', 'python', 'becaus', 'python', 'are', 'generalist', 'the', 'python', 'can', 'live', 'almost', 'anywher', 'and', 'eat', 'a', 'varieti', 'of', 'thing', 'panda', 'can', 'onli', 'eat', 'noth', 'but', 'bamboo', 'and', 'koala', 'can', 'onli', 'eat', 'eucalyptus', 'leav', 'almost', 'exclus']",1.5,2.0,english_language_arts,ASAP_sas
